block,Genotype,pop,mf,rep,elevation.group,elev_m,Lat,Long,GrwSsn_GD_Recent,GrwSsn_GD_Historical,Wtr_Year_GD_Recent,Wtr_Year_GD_Historical,Geographic_Dist,Elev_Dist,pheno,Survival
A,YO4_2_4,YO4,2,4,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,NA,0
A,BH_2_3,BH,2,3,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
A,YO7_4_2,YO7,4,2,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,NA,0
A,CP3_3_9,CP3,3,9,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,V,1
A,SQ3_2_13,SQ3,2,13,High,2373.170732,36.72109,-118.84933,0.2651042203227871,0.26544914521819013,0.3980989811471947,0.4149814395813324,264779.79412553,353.17073200000004,NA,0
A,YO11_1_9,YO11,1,9,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,V,1
A,IH_3_3,IH,3,3,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
A,SC_8_3,SC,8,3,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
A,TM2_3_3,TM2,3,3,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,P,1
A,DPR_8_12,DPR,8,12,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,NA,0
A,YO4_5_1,YO4,5,1,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,V,1
B,CP3_2_4,CP3,2,4,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,V,1
B,DPR_1_14,DPR,1,14,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,NA,0
B,SC_2_4,SC,2,4,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
B,BH_1_4,BH,1,4,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
B,WL2_2_10,WL2,2,10,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
B,FR_5_10,FR,5,10,Mid,787,40.01362,-121.18498,0.42020367443861306,0.39528242367203975,0.5593677338467359,0.5537173051587237,154693.88589950668,-1233,NA,0
B,TM2_6_3,TM2,6,3,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,P,1
B,BH_6_4,BH,6,4,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
B,SC_4_4,SC,4,4,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
B,SQ1_5_10,SQ1,5,10,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,-98.96341499999994,V,1
B,LVTR1_8_24,LVTR1,8,24,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,721.3898199999999,NA,0
B,CP2_3_14,CP2,3,14,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
B,CC_8_4,CC,8,4,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
B,CC_9_4,CC,9,4,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
B,CP2_1_2,CP2,1,2,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
B,IH_6_4,IH,6,4,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
B,YO11_8_10,YO11,8,10,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,NA,0
B,YO8_4_5,YO8,4,5,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,570.9783600000001,NA,0
B,YO4_6_11,YO4,6,11,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,NA,0
B,YO11_5_10,YO11,5,10,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,NA,0
B,IH_1_4,IH,1,4,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
B,CC_3_4,CC,3,4,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
B,CC_5_4,CC,5,4,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
B,YO11_4_13,YO11,4,13,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,X,0
B,YO7_7_13,YO7,7,13,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
D,IH_3_6,IH,3,6,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
C,IH_3_5,IH,3,5,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
C,WL1_4_1,WL1,4,1,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,NA,0
C,IH_6_5,IH,6,5,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
C,WL2_6_11,WL2,6,11,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,NA,0
C,SQ3_6_5,SQ3,6,5,High,2373.170732,36.72109,-118.84933,0.2651042203227871,0.26544914521819013,0.3980989811471947,0.4149814395813324,264779.79412553,353.17073200000004,X,0
C,WL2_5_11,WL2,5,11,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
C,CP2_5_3,CP2,5,3,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
C,WL1_7_7,WL1,7,7,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,V,1
C,CP2_3_3,CP2,3,3,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,V,1
C,TM2_1_16,TM2,1,16,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,P,1
C,YO8_6_14,YO8,6,14,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,570.9783600000001,V,1
C,SQ1_14_2,SQ1,14,2,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,-98.96341499999994,V,1
C,WL2_2_11,WL2,2,11,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
C,SC_4_5,SC,4,5,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
C,CP3_2_12,CP3,2,12,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,NA,0
C,BH_2_5,BH,2,5,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
C,BH_5_5,BH,5,5,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
C,LVTR1_2_3,LVTR1,2,3,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,721.3898199999999,NA,0
C,WL2_7_11,WL2,7,11,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
C,WL1_4_10,WL1,4,10,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,NA,0
C,DPR_7_6,DPR,7,6,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
C,SC_2_16,SC,2,16,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
C,LV1_5_4,LV1,5,4,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
C,FR_7_5,FR,7,5,Mid,787,40.01362,-121.18498,0.42020367443861306,0.39528242367203975,0.5593677338467359,0.5537173051587237,154693.88589950668,-1233,NA,0
C,SC_5_5,SC,5,5,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
C,CC_1_5,CC,1,5,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
C,DPR_8_1,DPR,8,1,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
B,SC_6_15,SC,6,15,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
B,IH_4_4,IH,4,4,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
B,YO8_3_13,YO8,3,13,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,570.9783600000001,NA,0
D,WL2_3_12,WL2,3,12,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
D,CP3_4_12,CP3,4,12,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,NA,0
D,CC_2_6,CC,2,6,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
D,IH_7_6,IH,7,6,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
D,BH_6_6,BH,6,6,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
D,CC_8_6,CC,8,6,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,NA,0
D,CP2_1_4,CP2,1,4,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
C,IH_5_5,IH,5,5,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
C,BH_4_5,BH,4,5,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
C,CP3_4_11,CP3,4,11,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,V,1
C,YO11_5_11,YO11,5,11,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,NA,0
C,YO4_1_1,YO4,1,1,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,X,0
C,TM2_1_4,TM2,1,4,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,P,1
C,CC_3_5,CC,3,5,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,NA,0
C,YO7_7_1,YO7,7,1,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
C,YO8_3_1,YO8,3,1,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,570.9783600000001,NA,0
C,YO11_6_11,YO11,6,11,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,NA,0
C,TM2_7_10,TM2,7,10,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,P,1
C,WL2_1_11,WL2,1,11,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
C,SC_6_5,SC,6,5,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
C,YO7_4_6,YO7,4,6,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
C,BH_7_5,BH,7,5,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
C,IH_1_5,IH,1,5,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
C,YO7_5_17,YO7,5,17,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
B,TM2_1_3,TM2,1,3,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,V,1
B,SQ1_2_1,SQ1,2,1,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,-98.96341499999994,V,1
B,BH_2_4,BH,2,4,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
D,IH_2_6,IH,2,6,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,NA,0
D,CC_1_6,CC,1,6,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
D,SC_8_6,SC,8,6,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
E,IH_7_7,IH,7,7,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
E,CP2_1_5,CP2,1,5,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
E,BH_6_7,BH,6,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
E,BH_3_7,BH,3,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
E,WL2_1_13,WL2,1,13,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
E,CC_4_7,CC,4,7,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
E,BH_5_7,BH,5,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
E,YO7_7_14,YO7,7,14,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
E,IH_1_7,IH,1,7,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
E,DPR_6_21,DPR,6,21,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
E,LVTR1_7_5,LVTR1,7,5,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,721.3898199999999,NA,0
E,WL2_2_13,WL2,2,13,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,NA,0
E,LV1_6_6,LV1,6,6,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
E,CP3_1_12,CP3,1,12,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,NA,0
E,WL1_3_4,WL1,3,4,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,NA,0
E,LV1_4_6,LV1,4,6,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
E,SQ2_4_9,SQ2,4,9,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008,NA,0
E,YO8_6_7,YO8,6,7,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,570.9783600000001,NA,0
E,SC_5_7,SC,5,7,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
E,SQ1_14_7,SQ1,14,7,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,-98.96341499999994,NA,0
E,SC_2_19,SC,2,19,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
E,YO4_3_9,YO4,3,9,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,NA,0
E,IH_3_7,IH,3,7,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
E,SQ2_6_13,SQ2,6,13,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008,NA,0
E,CC_5_7,CC,5,7,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
E,BH_1_7,BH,1,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
E,SQ2_6_17,SQ2,6,17,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008,NA,0
E,WL2_3_13,WL2,3,13,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
E,BH_7_7,BH,7,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
E,CC_9_7,CC,9,7,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,NA,0
E,LV1_1_6,LV1,1,6,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
E,CP2_5_5,CP2,5,5,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
E,YO7_6_3,YO7,6,3,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
E,IH_2_7,IH,2,7,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
E,CP2_4_5,CP2,4,5,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
F,LVTR1_8_9,LVTR1,8,9,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,721.3898199999999,NA,0
F,YO11_8_1,YO11,8,1,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,NA,0
F,CP2_2_6,CP2,2,6,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
F,CC_4_8,CC,4,8,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
F,YO4_9_3,YO4,9,3,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,NA,0
F,IH_3_8,IH,3,8,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
F,LV1_3_7,LV1,3,7,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
F,TM2_1_14,TM2,1,14,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,P,1
F,YO7_1_4,YO7,1,4,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
F,WL1_4_9,WL1,4,9,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,NA,0
D,SC_5_6,SC,5,6,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
D,CC_9_6,CC,9,6,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
D,CP2_5_4,CP2,5,4,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
D,YO4_5_4,YO4,5,4,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,NA,0
D,SC_6_6,SC,6,6,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
D,WL1_7_20,WL1,7,20,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,X,0
D,WL1_10_4,WL1,10,4,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,X,0
