Genotype,pop.mf,parent.pop,mf,rep,pheno,Site,Survival,elevation.group,elev_m,Recent_Gowers_Dist_UCD,Historic_Gowers_Dist_UCD,Recent_Gowers_Dist_WL2,Historic_Gowers_Dist_WL2
CP2_7_16,CP2_7,CP2,7,16,V,WL2,1,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_7_2,CP2_7,CP2,7,2,NA,WL2,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_7_3,CP2_7,CP2,7,3,NA,WL2,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_7_4,CP2_7,CP2,7,4,NA,WL2,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_7_5,CP2_7,CP2,7,5,NA,WL2,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_7_6,CP2_7,CP2,7,6,X,UCD,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_7_6,CP2_7,CP2,7,6,NA,WL2,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_7_7,CP2_7,CP2,7,7,X,UCD,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_7_7,CP2_7,CP2,7,7,V,WL2,1,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_7_8,CP2_7,CP2,7,8,NA,WL2,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_7_9,CP2_7,CP2,7,9,NA,WL2,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_8_1,CP2_8,CP2,8,1,X,UCD,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_8_2,CP2_8,CP2,8,2,X,UCD,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_8_3,CP2_8,CP2,8,3,X,UCD,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_8_4,CP2_8,CP2,8,4,X,UCD,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_9_1,CP2_9,CP2,9,1,X,UCD,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_9_2,CP2_9,CP2,9,2,X,UCD,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_9_3,CP2_9,CP2,9,3,X,UCD,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP2_9_4,CP2_9,CP2,9,4,X,UCD,0,High,2244.132886,0.4454843982620984,0.3743490151783524,0.6255516716726798,0.5743407110961679
CP3_12_1,CP3_12,CP3,12,1,X,UCD,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_1,CP3_1,CP3,1,1,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_10,CP3_1,CP3,1,10,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_11,CP3_1,CP3,1,11,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_12,CP3_1,CP3,1,12,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_13,CP3_1,CP3,1,13,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_14,CP3_1,CP3,1,14,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_15,CP3_1,CP3,1,15,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_2,CP3_1,CP3,1,2,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_3,CP3_1,CP3,1,3,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_4,CP3_1,CP3,1,4,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_5,CP3_1,CP3,1,5,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_6,CP3_1,CP3,1,6,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_7,CP3_1,CP3,1,7,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_8,CP3_1,CP3,1,8,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_1_9,CP3_1,CP3,1,9,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_1,CP3_2,CP3,2,1,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_10,CP3_2,CP3,2,10,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_11,CP3_2,CP3,2,11,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_12,CP3_2,CP3,2,12,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_2,CP3_2,CP3,2,2,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_3,CP3_2,CP3,2,3,X,UCD,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_3,CP3_2,CP3,2,3,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_4,CP3_2,CP3,2,4,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_5,CP3_2,CP3,2,5,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_6,CP3_2,CP3,2,6,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_7,CP3_2,CP3,2,7,X,UCD,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_7,CP3_2,CP3,2,7,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_8,CP3_2,CP3,2,8,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_2_9,CP3_2,CP3,2,9,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_1,CP3_3,CP3,3,1,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_10,CP3_3,CP3,3,10,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_11,CP3_3,CP3,3,11,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_12,CP3_3,CP3,3,12,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_13,CP3_3,CP3,3,13,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_14,CP3_3,CP3,3,14,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_15,CP3_3,CP3,3,15,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_2,CP3_3,CP3,3,2,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_3,CP3_3,CP3,3,3,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_4,CP3_3,CP3,3,4,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_5,CP3_3,CP3,3,5,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_6,CP3_3,CP3,3,6,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_7,CP3_3,CP3,3,7,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_8,CP3_3,CP3,3,8,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_3_9,CP3_3,CP3,3,9,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_1,CP3_4,CP3,4,1,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_10,CP3_4,CP3,4,10,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_11,CP3_4,CP3,4,11,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_12,CP3_4,CP3,4,12,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_13,CP3_4,CP3,4,13,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_14,CP3_4,CP3,4,14,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_15,CP3_4,CP3,4,15,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_2,CP3_4,CP3,4,2,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_3,CP3_4,CP3,4,3,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_4,CP3_4,CP3,4,4,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_5,CP3_4,CP3,4,5,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_6,CP3_4,CP3,4,6,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_7,CP3_4,CP3,4,7,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_8,CP3_4,CP3,4,8,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_4_9,CP3_4,CP3,4,9,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_1,CP3_5,CP3,5,1,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_10,CP3_5,CP3,5,10,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_11,CP3_5,CP3,5,11,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_12,CP3_5,CP3,5,12,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_13,CP3_5,CP3,5,13,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_14,CP3_5,CP3,5,14,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_2,CP3_5,CP3,5,2,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_3,CP3_5,CP3,5,3,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_4,CP3_5,CP3,5,4,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_5,CP3_5,CP3,5,5,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_6,CP3_5,CP3,5,6,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_7,CP3_5,CP3,5,7,X,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_8,CP3_5,CP3,5,8,X,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_9,CP3_5,CP3,5,9,X,UCD,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_5_9,CP3_5,CP3,5,9,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_1,CP3_6,CP3,6,1,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_10,CP3_6,CP3,6,10,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_11,CP3_6,CP3,6,11,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_12,CP3_6,CP3,6,12,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_13,CP3_6,CP3,6,13,X,UCD,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_13,CP3_6,CP3,6,13,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_2,CP3_6,CP3,6,2,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_3,CP3_6,CP3,6,3,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_4,CP3_6,CP3,6,4,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_5,CP3_6,CP3,6,5,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_6,CP3_6,CP3,6,6,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_7,CP3_6,CP3,6,7,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_8,CP3_6,CP3,6,8,V,WL2,1,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_6_9,CP3_6,CP3,6,9,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_7_1,CP3_7,CP3,7,1,X,UCD,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_7_10,CP3_7,CP3,7,10,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_7_11,CP3_7,CP3,7,11,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_7_12,CP3_7,CP3,7,12,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_7_13,CP3_7,CP3,7,13,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_7_2,CP3_7,CP3,7,2,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_7_4,CP3_7,CP3,7,4,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_7_5,CP3_7,CP3,7,5,NA,WL2,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_9_1,CP3_9,CP3,9,1,X,UCD,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
CP3_9_2,CP3_9,CP3,9,2,X,UCD,0,High,2266.382201,0.4761118996733764,0.4071779636522176,0.6285309462784164,0.5771443876612454
DPR_1_1,DPR_1,DPR,1,1,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_10,DPR_1,DPR,1,10,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_11,DPR_1,DPR,1,11,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_12,DPR_1,DPR,1,12,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_13,DPR_1,DPR,1,13,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_14,DPR_1,DPR,1,14,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_2,DPR_1,DPR,1,2,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_3,DPR_1,DPR,1,3,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_4,DPR_1,DPR,1,4,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_5,DPR_1,DPR,1,5,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_6,DPR_1,DPR,1,6,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_7,DPR_1,DPR,1,7,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_8,DPR_1,DPR,1,8,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_1_9,DPR_1,DPR,1,9,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_2_10,DPR_2,DPR,2,10,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_2_11,DPR_2,DPR,2,11,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_2_12,DPR_2,DPR,2,12,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_2_2,DPR_2,DPR,2,2,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_2_4,DPR_2,DPR,2,4,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_2_5,DPR_2,DPR,2,5,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_2_6,DPR_2,DPR,2,6,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_2_7,DPR_2,DPR,2,7,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_1,DPR_3,DPR,3,1,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_10,DPR_3,DPR,3,10,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_11,DPR_3,DPR,3,11,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_12,DPR_3,DPR,3,12,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_13,DPR_3,DPR,3,13,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_14,DPR_3,DPR,3,14,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_15,DPR_3,DPR,3,15,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_2,DPR_3,DPR,3,2,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_3,DPR_3,DPR,3,3,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_4,DPR_3,DPR,3,4,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_5,DPR_3,DPR,3,5,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_6,DPR_3,DPR,3,6,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_7,DPR_3,DPR,3,7,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_7,DPR_3,DPR,3,7,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_8,DPR_3,DPR,3,8,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_3_9,DPR_3,DPR,3,9,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_42_NA,DPR_42,DPR,42,NA,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_1,DPR_4,DPR,4,1,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_10,DPR_4,DPR,4,10,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_11,DPR_4,DPR,4,11,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_11,DPR_4,DPR,4,11,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_12,DPR_4,DPR,4,12,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_13,DPR_4,DPR,4,13,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_13,DPR_4,DPR,4,13,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_14,DPR_4,DPR,4,14,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_3,DPR_4,DPR,4,3,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_4,DPR_4,DPR,4,4,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_5,DPR_4,DPR,4,5,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_6,DPR_4,DPR,4,6,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_7,DPR_4,DPR,4,7,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_8,DPR_4,DPR,4,8,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_8,DPR_4,DPR,4,8,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_9,DPR_4,DPR,4,9,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_4_9,DPR_4,DPR,4,9,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_5_13,DPR_5,DPR,5,13,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_5_2,DPR_5,DPR,5,2,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_5_3,DPR_5,DPR,5,3,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_5_4,DPR_5,DPR,5,4,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_5_5,DPR_5,DPR,5,5,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_5_9,DPR_5,DPR,5,9,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_6_1,DPR_6,DPR,6,1,V,WL2,1,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_6_10,DPR_6,DPR,6,10,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_6_10,DPR_6,DPR,6,10,NA,WL2,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
DPR_6_11,DPR_6,DPR,6,11,X,UCD,0,Mid,1018.591893,0.2668935800949475,0.21638686406225577,0.7425664420168205,0.6889833426860439
