TIMESTAMP,RECORD,BattV_Max,PTemp_C_Max,SlrW_Avg,SlrW_Max,SlrW_Min,SlrW_Std,Raw_mV_Avg,Raw_mV_Max,Raw_mV_Min,Raw_mV_Std,CS320_Temp_Avg,CS320_Temp_Max,CS320_Temp_Min,CS320_Temp_Std,CS320_X_Avg,CS320_X_Max,CS320_X_Min,CS320_X_Std,CS320_Y_Avg,CS320_Y_Max,CS320_Y_Min,CS320_Y_Std,CS320_Z_Avg,CS320_Z_Max,CS320_Z_Min,CS320_Z_Std,SlrMJ_Tot,AirTC_Avg,AirTC_Max,AirTC_Min,AirTC_Std,RH_Max,RH_Min,WS_ms_Avg,WS_ms_Max,WS_ms_Min,WS_ms_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,Rain_mm_Tot,VWC_5cm_Avg,VWC_5cm_Max,VWC_5cm_Min,VWC_5cm_Std,Ka_5cm_Avg,Ka_5cm_Max,Ka_5cm_Min,Ka_5cm_Std,T_5cm_Avg,T_5cm_Max,T_5cm_Min,T_5cm_Std,BulkEC_5cm_Avg,BulkEC_5cm_Max,BulkEC_5cm_Min,BulkEC_5cm_Std,VWC_10cm_Avg,VWC_10cm_Max,VWC_10cm_Min,VWC_10cm_Std,Ka_10cm_Avg,Ka_10cm_Max,Ka_10cm_Min,Ka_10cm_Std,T_10cm_Avg,T_10cm_Max,T_10cm_Min,T_10cm_Std,BulkEC_10cm_Avg,BulkEC_10cm_Max,BulkEC_10cm_Min,BulkEC_10cm_Std,VWC_20cm_Avg,VWC_20cm_Max,VWC_20cm_Min,VWC_20cm_Std,Ka_20cm_Avg,Ka_20cm_Max,Ka_20cm_Min,Ka_20cm_Std,T_20cm_Avg,T_20cm_Max,T_20cm_Min,T_20cm_Std,BulkEC_20cm_Avg,BulkEC_20cm_Max,BulkEC_20cm_Min,BulkEC_20cm_Std,VWC_30cm_Avg,VWC_30cm_Max,VWC_30cm_Min,VWC_30cm_Std,Ka_30cm_Avg,Ka_30cm_Max,Ka_30cm_Min,Ka_30cm_Std,T_30cm_Avg,T_30cm_Max,T_30cm_Min,T_30cm_Std,BulkEC_30cm_Avg,BulkEC_30cm_Max,BulkEC_30cm_Min,BulkEC_30cm_Std,VWC_40cm_Avg,VWC_40cm_Max,VWC_40cm_Min,VWC_40cm_Std,Ka_40cm_Avg,Ka_40cm_Max,Ka_40cm_Min,Ka_40cm_Std,T_40cm_Avg,T_40cm_Max,T_40cm_Min,T_40cm_Std,BulkEC_40cm_Avg,BulkEC_40cm_Max,BulkEC_40cm_Min,BulkEC_40cm_Std,VWC_50cm_Avg,VWC_50cm_Max,VWC_50cm_Min,VWC_50cm_Std,Ka_50cm_Avg,Ka_50cm_Max,Ka_50cm_Min,Ka_50cm_Std,T_50cm_Avg,T_50cm_Max,T_50cm_Min,T_50cm_Std,BulkEC_50cm_Avg,BulkEC_50cm_Max,BulkEC_50cm_Min,BulkEC_50cm_Std
6/29/23 16:30,0,13.15,25.81,4.585,4.718,4.493,0.054,0.179,0.185,0.176,0.002,23.45,23.51,23.34,0.034,10.71,10.93,10.56,0.094,0,0,0,0,0,0,0,0,0.00364479,24.64,24.69,24.55,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/23 17:00,1,13.07,25.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.87,24.58,2.871,5.225,0,0,0.004,0.261,0,0.029,0.004,259.8,11.9,6.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,23.93,0,2.175,0.509,61.1,0,5.554,-0.833,0,-100,9.09,0,0,0,0,0.089,10.68,0,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0.024,2.913,0,0.265,0.001,0.114,0,0.01,0.192,23.08,0,2.098,0.089,10.68,0,0.971,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 17:30,2,13.03,25.4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,20.44,23.96,2.829,7.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.93,23.93,23.93,0,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,10.68,10.68,10.68,0,0,0,0,0,0,0,0,0,0,0,0,0,2.913,2.913,2.913,0,0.114,0.114,0.114,0,23.08,23.08,23.08,0,10.68,10.68,10.68,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 18:00,3,13.03,24.95,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,20.2,23.57,2.864,7.487,0,0,0,0,0,0,0,0,0,0,0.05,6,0,0.545,0,0,0,0,0,0,0,0,0,0,0,0,23.91,23.93,22.48,0.132,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,10.69,11.11,10.68,0.039,0,0,0,0,0,0,0,0,0,0,0,0,2.913,2.913,2.894,0.002,0.114,0.114,0.113,0,23.08,23.08,22.5,0.054,10.69,11.11,10.68,0.039,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 18:30,4,13.03,24.66,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.72,23.39,2.867,7.735,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22.48,22.48,22.48,0,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,2.894,2.894,2.894,0,0.113,0.113,0.113,0,22.5,22.5,22.5,0,11.11,11.11,11.11,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 19:00,5,13.02,24.45,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,18.74,23.22,2.787,8.34,0,0,0,0,0,0,0,0,0,0,5.951,6,0.11,0.535,0,0,0,0,0,0,0,0,0,0,0,0,22.47,22.48,22.11,0.033,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,11.21,23.06,11.11,1.086,0,0,0,0,0,0,0,0,0,0,0,0,2.894,2.932,2.894,0.003,0.113,0.115,0.113,0,22.49,22.5,22.18,0.029,11.11,11.11,11.07,0.004,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 19:30,6,13.02,24.24,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,18.98,23.06,2.757,8.07,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,22.11,22.11,22.11,0,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,23.06,23.06,23.06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.932,2.932,2.932,0,0.115,0.115,0.115,0,22.18,22.18,22.18,0,11.07,11.07,11.07,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 20:00,7,13.02,24.08,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.73,22.99,2.734,7.337,0,0,0,0,0,0,0,0,0,0,0.184,9,0.11,0.808,0,0,0,0,0,0,0,0,0,0,0,0,22.11,22.11,21.83,0.026,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,22.99,23.06,14,0.824,0,0,0,0,0,0,0,0,0,0,0,0,2.931,2.932,2.863,0.006,0.115,0.115,0.112,0,22.18,22.18,21.82,0.033,11.07,11.09,11.07,0.003,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 20:30,8,13.01,23.94,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.15,22.89,2.749,7.733,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21.83,21.83,21.83,0,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.863,2.863,2.863,0,0.112,0.112,0.112,0,21.82,21.82,21.82,0,11.09,11.09,11.09,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 21:00,9,13.01,23.8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.73,22.78,2.692,7.107,0,0,0,0,0,0,0,0,0,0,8.98,9,6,0.273,0,0,0,0,0,0,0,0,0,0,0,0,21.83,22.69,21.83,0.079,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.863,2.863,2.86,0,0.112,0.112,0.112,0,21.82,21.82,21.55,0.024,11.09,11.09,10.92,0.016,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 21:30,10,13,23.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.98,22.71,2.635,6.755,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22.69,22.69,22.69,0,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,2.86,2.86,0,0.112,0.112,0.112,0,21.55,21.55,21.55,0,10.92,10.92,10.92,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 22:00,11,13,23.58,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,17.28,22.64,2.635,8.72,0,0,0,0,0,0,0,0,0,0,5.95,6,0,0.545,0,0,0,0,0,0,0,0,0,0,0,0,22.68,22.69,21.51,0.108,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,13.98,14,11.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,2.861,2.921,2.86,0.006,0.112,0.114,0.112,0,21.55,21.58,21.55,0.002,10.92,11.15,10.92,0.021,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 22:30,12,13,23.7,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.21,23.09,2.841,7.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.51,21.51,21.51,0,61.09,61.1,61.1,0,-100,-100,-100,0,0,0,0,0,11.24,11.25,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2.921,2.921,2.921,0,0.114,0.114,0.114,0,21.58,21.58,21.58,0,11.15,11.15,11.15,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 23:00,13,12.99,23.79,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,20.16,23.32,2.852,7.258,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,21.52,23.3,21.51,0.163,61.06,61.1,56.72,0.397,-100,-100,-100,0,0,0,0,0,11.24,11.25,11.07,0.016,0,0,0,0,0,0,0,0,0,0,0,0,2.921,2.921,2.883,0.003,0.114,0.114,0.113,0,21.59,22.13,21.58,0.049,11.15,11.15,11.07,0.008,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/29/23 23:30,14,12.99,23.84,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.61,23.42,2.818,7.928,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,23.3,23.3,23.3,0,56.72,56.72,56.72,0,-100,-100,-100,0,0,0,0,0,11.07,11.07,11.07,0,0,0,0,0,0,0,0,0,0,0,0,0,2.883,2.883,2.883,0,0.113,0.113,0.113,0,22.13,22.13,22.13,0,11.07,11.07,11.07,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/30/23 0:00,15,12.99,23.87,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.83,23.47,2.787,7.82,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,23.29,23.3,22.16,0.104,56.72,56.72,56.72,0,-100,-100,-100,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.882,2.883,2.81,0.007,0.113,0.113,0.11,0,22.13,22.23,22.13,0.009,11.06,11.07,10.96,0.009,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/30/23 0:30,16,12.98,23.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,20.2,23.5,2.787,7.522,0,0,0,0,0,0,0,0,0,0,14.03,14.03,14.03,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.16,22.16,22.16,0,56.72,56.72,56.72,0,-100,-100,-100,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.81,2.81,2.81,0,0.11,0.11,0.11,0,22.23,22.23,22.23,0,10.96,10.96,10.96,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/30/23 1:00,17,12.98,23.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.15,23.47,2.765,8.36,0,0,0,0,0,0,0,0,0,0,14.23,38,14.03,2.179,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.17,23.42,22.16,0.115,56.72,56.72,56.72,0,-100,-100,-100,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.81,2.86,2.81,0.005,0.11,0.112,0.11,0,22.23,22.23,22.18,0.004,10.96,10.96,10.96,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/30/23 1:30,18,12.97,23.9,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,18.78,23.43,2.761,8.58,0,0,0,0,0,0,0,0,0,0,38,38,38,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,23.42,23.42,23.42,0,56.72,56.72,56.72,0,-100,-100,-100,0,0,0,0,0,23.42,23.42,23.42,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.86,2.86,2.86,0,0.112,0.112,0.112,0,22.18,22.18,22.18,0,10.96,10.96,10.96,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/30/23 2:00,19,12.97,23.92,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.62,23.43,2.784,7.943,0,0,0,0,0,0,0,0,0,0,37.79,38,13.34,2.241,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,23.41,23.42,23,0.038,56.72,56.72,56.72,0,-100,-100,-100,0,0,0,0,0,23.31,23.42,11.08,1.121,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.86,2.86,2.81,0.005,0.112,0.112,0.11,0,22.18,22.24,22.18,0.006,10.96,11.08,10.96,0.011,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/30/23 2:30,20,12.97,23.92,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,18.92,23.4,2.768,8.45,0,0,0,0,0,0,0,0,0,0,13.34,13.34,13.34,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,23,23,23,0,56.72,56.72,56.72,0,-100,-100,-100,0,0,0,0,0,11.08,11.08,11.08,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.81,2.81,2.81,0,0.11,0.11,0.11,0,22.24,22.24,22.24,0,11.08,11.08,11.08,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/30/23 3:00,21,12.96,23.89,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,18.7,23.36,2.768,8.55,0,0,0,0,0,0,0,0,0,0,13.28,13.34,6,0.668,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,23,23.25,23,0.022,56.72,56.72,56.72,0,-100,-100,-100,0,0,0,0,0,11.18,23.26,11.08,1.107,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/30/23 3:30,22,12.96,23.82,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.63,23.27,2.757,7.736,0,0,0,0,0,0,0,0,0,0,6,6,6,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,23.25,23.25,23.25,0,56.72,56.72,56.72,0,-100,-100,-100,0,0,0,0,0,23.26,23.26,23.26,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/30/23 4:00,23,12.96,23.75,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,19.19,23.15,2.768,7.972,0,0,0,0,0,0,0,0,0,0,6.056,12.71,6,0.61,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,23.05,23.25,0,2.113,56.26,56.72,1.019,5.064,-99,23.39,-100,11.22,0,0.011,0,0.001,23.16,23.26,10.95,1.119,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
6/30/23 4:30,24,12.95,23.69,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,18.83,23.07,2.711,8.21,0,0,0,0,0,0,0,0,0,0,12.71,12.71,12.71,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0,1.019,1.019,1.019,0,23.39,23.39,23.39,0,0.011,0.011,0.011,0,10.95,10.95,10.95,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.814,2.814,2.814,0,0.11,0.11,0.11,0,21.82,21.82,21.82,0,11.22,11.22,11.22,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
