parent.pop,elevation.group,elev_m,Lat,Long,year,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,tmean_wettest_quarter,tmean_driest_quarter,ann_ppt,ppt_seasonality,ppt_warmest_quarter,ppt_coldest_quarter
SC,Low,421.5178299,38.41167,-120.73583000000001,1948,14.325833333333334,15.213333333333333,656.9798956842844,33.08,13.198333333333332,16.575,714.19,104.91208402701777,167.83,256.4
SC,Low,421.5178299,38.41167,-120.73583000000001,1949,15.249166666666667,15.790000000000001,731.8041477103424,38,13.895000000000001,18.255,511.7,136.22869288679965,3.7199999999999998,222.64
SC,Low,421.5178299,38.41167,-120.73583000000001,1950,15.985416666666666,15.220833333333333,665.1560124011008,36.239999999999995,8.22,20.526666666666667,1123.25,100.42167045996193,77.5,531.72
SC,Low,421.5178299,38.41167,-120.73583000000001,1951,15.5325,15.171666666666667,667.6480938883352,32.7,7.445,20.51666666666667,837.3700000000001,101.30575190691407,50.18,488.76000000000005
SC,Low,421.5178299,38.41167,-120.73583000000001,1952,15.300833333333333,14.908333333333335,713.2878047634366,34.27,7.218333333333334,20.453333333333337,846.0099999999999,122.6506296873908,53.21,543.7
SC,Low,421.5178299,38.41167,-120.73583000000001,1953,15.162916666666668,15.355833333333333,604.2740369587495,34.870000000000005,12.005,13.261666666666668,541.26,100.47543552029924,103.47,190.95
SC,Low,421.5178299,38.41167,-120.73583000000001,1954,14.972083333333334,15.455833333333334,620.9271461559185,34.059999999999995,7.69,18.955000000000002,713.78,105.90672023797664,63.99,372.54
SC,Low,421.5178299,38.41167,-120.73583000000001,1955,14.734166666666667,15.128333333333334,681.2527175369763,35.339999999999996,7.109999999999999,17.77,866.2900000000001,162.41150452664004,106.28,640.99
SC,Low,421.5178299,38.41167,-120.73583000000001,1956,15.089583333333334,15.210833333333333,641.6333368951082,33.66,7.441666666666667,18.87666666666667,589.99,137.49200679661965,77.22999999999999,357.75
SC,Low,421.5178299,38.41167,-120.73583000000001,1957,15.078750000000001,14.339166666666666,668.3493957300533,34.87,7.640000000000001,19.398333333333333,760.45,83.52438487603817,143.93,343.43
SC,Low,421.5178299,38.41167,-120.73583000000001,1958,16.3925,15.22,654.2206501562827,34.53,9.941666666666666,18.361666666666668,886.1600000000002,124.03025088439965,182.36,414.61
SC,Low,421.5178299,38.41167,-120.73583000000001,1959,16.352916666666665,16.365833333333335,640.3893509680913,36.14,8.405,15.833333333333334,499.93,140.97614400806023,33.44,355.3
SC,Low,421.5178299,38.41167,-120.73583000000001,1960,15.774166666666666,15.413333333333334,731.7967562269203,35.49,7.3933333333333335,20.206666666666667,634.15,110.29956659682367,95.41,326.48
SC,Low,421.5178299,38.41167,-120.73583000000001,1961,15.319166666666666,15.42,720.0450375223803,35.81999999999999,11.751666666666667,19.888333333333332,418.66,89.45486332752013,102.25,165.82
SC,Low,421.5178299,38.41167,-120.73583000000001,1962,15.167083333333332,15.422500000000001,654.2765768504566,35.11,7.516666666666666,20.211666666666666,794.07,133.053746066202,36.089999999999996,428.37
