parent.pop,elevation.group,elev_m,year,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,ann_ppt,ppt_seasonality,timeframe,tmean_wettest_month,tmean_driest_month,ppt_coldest_month
BH,low,511.4294422,1964,11.246428571428572,14.352857142857143,5.03320699147647,29.47,427.95,119.81374448451706,historic,8.809999999999999,7.590000000000001,NA
BH,low,511.4294422,1964,11.246428571428572,14.352857142857143,5.03320699147647,29.47,427.95,119.81374448451706,historic,10.65,NA,65.76
BH,low,511.4294422,1965,11.17,13.642857142857142,4.833338218388335,27.63,363.39,84.2424398869432,historic,12.5,18.83,NA
BH,low,511.4294422,1965,11.17,13.642857142857142,4.833338218388335,27.63,363.39,84.2424398869432,historic,0,NA,94.54
BH,low,511.4294422,1966,12.530714285714284,14.744285714285715,6.2974746450273145,31.209999999999997,257.12,136.52839130396384,historic,6.744999999999999,21.814999999999998,NA
BH,low,511.4294422,1966,12.530714285714284,14.744285714285715,6.2974746450273145,31.209999999999997,257.12,136.52839130396384,historic,0.46,NA,38.59
BH,low,511.4294422,1967,10.656428571428572,13.564285714285715,5.384325796765487,29.86,589.21000000000015,84.82803851536778,historic,8.004999999999999,16.57,NA
BH,low,511.4294422,1967,10.656428571428572,13.564285714285715,5.384325796765487,29.86,589.21000000000015,84.82803851536778,historic,17.21,NA,73.47
BH,low,511.4294422,1968,12.515,14.987142857142858,5.921103500756144,33.01,365.4,85.24961781891157,historic,6.03,22.869999999999997,NA
BH,low,511.4294422,1968,12.515,14.987142857142858,5.921103500756144,33.01,365.4,85.24961781891157,historic,0,NA,136.7
BH,low,511.4294422,1969,11.69,13.371428571428572,5.388282812424259,26.75,782.6,103.98914920299381,historic,6.75,17.96,NA
BH,low,511.4294422,1969,11.69,13.371428571428572,5.388282812424259,26.75,782.6,103.98914920299381,historic,4.9,NA,320.83
BH,low,511.4294422,1970,12.371428571428572,14.642857142857142,5.517105003445886,28.990000000000002,505.65999999999997,93.96843732027587,historic,8.725,18.045,NA
BH,low,511.4294422,1970,12.371428571428572,14.642857142857142,5.517105003445886,28.990000000000002,505.65999999999997,93.96843732027587,historic,34.95,NA,134.47
BH,low,511.4294422,1971,10.795714285714286,13.911428571428571,5.433021280843215,30.18,306.10999999999996,103.2159577866145,historic,5.04,20.6,NA
BH,low,511.4294422,1971,10.795714285714286,13.911428571428571,5.433021280843215,30.18,306.10999999999996,103.2159577866145,historic,0,NA,138.73
BH,low,511.4294422,1972,12.21642857142857,14.552857142857142,6.9277976985749925,33.26,179.24,105.38134209067361,historic,4.395,13.22,NA
BH,low,511.4294422,1972,12.21642857142857,14.552857142857142,6.9277976985749925,33.26,179.24,105.38134209067361,historic,1.05,NA,26.11
BH,low,511.4294422,1973,12.518571428571427,13.457142857142857,6.609510643941875,32.16,572.2599999999999,91.11488530197833,historic,9.375,19.56,NA
BH,low,511.4294422,1973,12.518571428571427,13.457142857142857,6.609510643941875,32.16,572.2599999999999,91.11488530197833,historic,0.68,NA,129.25
BH,low,511.4294422,1974,11.967142857142857,14.134285714285715,6.000632506343851,31.400000000000002,409.52,83.67677159648606,historic,10.495,17.385,NA
BH,low,511.4294422,1974,11.967142857142857,14.134285714285715,6.000632506343851,31.400000000000002,409.52,83.67677159648606,historic,0.03,NA,86.15
BH,low,511.4294422,1975,10.962857142857143,14.314285714285713,5.774839721544124,31.07,439.27,108.56158166380716,historic,7.73,21.3,NA
BH,low,511.4294422,1975,10.962857142857143,14.314285714285713,5.774839721544124,31.07,439.27,108.56158166380716,historic,0.77,NA,43.86
BH,low,511.4294422,1976,11.783571428571427,15.812857142857144,5.748460456422016,31.49,194.58000000000004,115.42433203046944,historic,8.53,21.185,NA
BH,low,511.4294422,1976,11.783571428571427,15.812857142857144,5.748460456422016,31.49,194.58000000000004,115.42433203046944,historic,0.21,NA,7.71
BH,low,511.4294422,1977,12.142857142857142,14.085714285714285,5.828526012311387,31.979999999999997,373.32000000000005,119.63832553233426,historic,9.865,15.110000000000001,NA
BH,low,511.4294422,1977,12.142857142857142,14.085714285714285,5.828526012311387,31.979999999999997,373.32000000000005,119.63832553233426,historic,21.16,NA,48.05
BH,low,511.4294422,1978,12.321428571428571,12.68,5.334214808108839,31.11,778.0099999999999,82.33214106947514,historic,9.41,17.54,NA
BH,low,511.4294422,1978,12.321428571428571,12.68,5.334214808108839,31.11,778.0099999999999,82.33214106947514,historic,2.66,NA,51.46
BH,low,511.4294422,1979,12.412857142857144,14.102857142857143,5.912646655787109,31.14,497.22999999999996,93.93599183346754,historic,6.515,22.400000000000002,NA
BH,low,511.4294422,1979,12.412857142857144,14.102857142857143,5.912646655787109,31.14,497.22999999999996,93.93599183346754,historic,0,NA,176.73
BH,low,511.4294422,1980,12.258571428571429,13.368571428571428,3.942058170429201,25.08,571.7,107.39031310449407,historic,9.065000000000001,19.34,NA
BH,low,511.4294422,1980,12.258571428571429,13.368571428571428,3.942058170429201,25.08,571.7,107.39031310449407,historic,0,NA,236.09
BH,low,511.4294422,1981,13.664285714285715,13.468571428571428,5.745077914014329,30.04,407.26,84.49646065583772,historic,9.870000000000001,24.575,NA
BH,low,511.4294422,1981,13.664285714285715,13.468571428571428,5.745077914014329,30.04,407.26,84.49646065583772,historic,0,NA,82.41
BH,low,511.4294422,1982,11.562142857142858,12.661428571428571,5.522272974919279,27.96,786.52,71.55748544833432,historic,5.635,18.12,NA
BH,low,511.4294422,1982,11.562142857142858,12.661428571428571,5.522272974919279,27.96,786.52,71.55748544833432,historic,14.33,NA,202.88
BH,low,511.4294422,1983,11.885,11.801428571428572,5.013949707233476,26.95,897.88,70.81037303836847,historic,9.93,20.675,NA
BH,low,511.4294422,1983,11.885,11.801428571428572,5.013949707233476,26.95,897.88,70.81037303836847,historic,0,NA,190.58
BH,low,511.4294422,1984,12.325714285714286,14.088571428571429,5.791385433391154,28.84,188.26000000000002,80.38489618555191,historic,8.545,19.35,NA
BH,low,511.4294422,1984,12.325714285714286,14.088571428571429,5.791385433391154,28.84,188.26000000000002,80.38489618555191,historic,12.99,NA,47.09
BH,low,511.4294422,1985,12.192142857142859,13.381428571428572,6.6514508800354095,31.600000000000005,276.63,97.52795290375592,historic,8.55,16.84,NA
BH,low,511.4294422,1985,12.192142857142859,13.381428571428572,6.6514508800354095,31.600000000000005,276.63,97.52795290375592,historic,6.31,NA,22.49
BH,low,511.4294422,1986,13.525714285714285,13.18,4.934708222184493,29.32,540.2200000000001,134.71595364478415,historic,10.095,22.33,NA
BH,low,511.4294422,1986,13.525714285714285,13.18,4.934708222184493,29.32,540.2200000000001,134.71595364478415,historic,0,NA,25.71
BH,low,511.4294422,1987,12.772857142857141,13.922857142857142,6.447977626836996,31.68,374.9200000000001,83.11855843174388,historic,8.99,22.79,NA
BH,low,511.4294422,1987,12.772857142857141,13.922857142857142,6.447977626836996,31.68,374.9200000000001,83.11855843174388,historic,1.04,NA,58.41
BH,low,511.4294422,1988,12.449285714285715,14.404285714285715,5.025156240167587,28.91,343.8099999999999,79.32836352316379,historic,6.605,20.945,NA
BH,low,511.4294422,1988,12.449285714285715,14.404285714285715,5.025156240167587,28.91,343.8099999999999,79.32836352316379,historic,1.84,NA,97.63
BH,low,511.4294422,1989,12.315714285714286,14.062857142857142,6.092349320097727,31.599999999999998,228.00000000000003,131.90368483608162,historic,11.3,7.2250000000000005,NA
BH,low,511.4294422,1989,12.315714285714286,14.062857142857142,6.092349320097727,31.599999999999998,228.00000000000003,131.90368483608162,historic,0.85,NA,27.74
BH,low,511.4294422,1990,11.893571428571429,14.081428571428571,6.132762913433142,31.86,322.5,64.09459412809684,historic,7.285,21.39,NA
BH,low,511.4294422,1990,11.893571428571429,14.081428571428571,6.132762913433142,31.86,322.5,64.09459412809684,historic,0,NA,28.82
BH,low,511.4294422,1991,11.77357142857143,13.612857142857143,4.638585195838018,27.98,454.32,172.60738825421583,historic,7.8999999999999995,15.225000000000001,NA
BH,low,511.4294422,1991,11.77357142857143,13.612857142857143,4.638585195838018,27.98,454.32,172.60738825421583,historic,4.49,NA,19.7
BH,low,511.4294422,1992,13.352857142857143,12.985714285714286,6.533234176847161,29.5,459.88999999999993,113.29839089152557,historic,10.649999999999999,21.08,NA
BH,low,511.4294422,1992,13.352857142857143,12.985714285714286,6.533234176847161,29.5,459.88999999999993,113.29839089152557,historic,1.77,NA,42.66
BH,low,511.4294422,1993,12.304285714285713,13.04857142857143,5.133967300060961,27.51,637.77,106.87857489797271,historic,6.98,12.919999999999998,NA
BH,low,511.4294422,1993,12.304285714285713,13.04857142857143,5.133967300060961,27.51,637.77,106.87857489797271,historic,33.56,NA,288.94
BH,low,511.4294422,1994,12.678571428571429,13.954285714285714,5.573529487890142,30.599999999999998,321.26000000000005,69.41767420671263,recent,7.91,22.14,NA
BH,low,511.4294422,1994,12.678571428571429,13.954285714285714,5.573529487890142,30.599999999999998,321.26000000000005,69.41767420671263,recent,0.55,NA,59.33
BH,low,511.4294422,1995,12.423571428571428,11.772857142857141,3.8727205277058516,24.36,835.7400000000001,87.35468343015654,recent,9.035,19.71,NA
BH,low,511.4294422,1995,12.423571428571428,11.772857142857141,3.8727205277058516,24.36,835.7400000000001,87.35468343015654,recent,23.46,NA,277.87
BH,low,511.4294422,1996,13.372857142857143,13.025714285714285,5.07786606849017,27.93,746.01,102.66342389808315,recent,8.925,22.295,NA
BH,low,511.4294422,1996,13.372857142857143,13.025714285714285,5.07786606849017,27.93,746.01,102.66342389808315,recent,8.86,NA,78.92
BH,low,511.4294422,1997,13.51142857142857,13.84,5.857323559930276,28.55,400.17,204.72289183474967,recent,8.28,20.75,NA
BH,low,511.4294422,1997,13.51142857142857,13.84,5.857323559930276,28.55,400.17,204.72289183474967,recent,2.37,NA,57.92
BH,low,511.4294422,1998,10.957857142857144,11.587142857142858,4.281223401029641,26.88,870.2499999999999,73.74348506015345,recent,7.8,19.075,NA
BH,low,511.4294422,1998,10.957857142857144,11.587142857142858,4.281223401029641,26.88,870.2499999999999,73.74348506015345,recent,37,NA,54.81
BH,low,511.4294422,1999,11.652857142857142,14.037142857142857,5.0236887651927455,28.46,360.78,98.81788525347358,recent,7.855,8.43,NA
BH,low,511.4294422,1999,11.652857142857142,14.037142857142857,5.0236887651927455,28.46,360.78,98.81788525347358,recent,5.89,NA,115.64
BH,low,511.4294422,2000,13.632142857142856,13.975714285714286,5.5520835857232145,29.91,625.91,110.22826361607397,recent,9.709999999999999,9.7,NA
BH,low,511.4294422,2000,13.632142857142856,13.975714285714286,5.5520835857232145,29.91,625.91,110.22826361607397,recent,18.3,NA,184.91
BH,low,511.4294422,2001,13.061428571428571,13.925714285714287,7.049225556923324,32.51,510.12,79.77020792877454,recent,7.48,23.759999999999998,NA
BH,low,511.4294422,2001,13.061428571428571,13.925714285714287,7.049225556923324,32.51,510.12,79.77020792877454,recent,0,NA,113.97
BH,low,511.4294422,2002,12.802142857142856,14.247142857142856,5.649696789166992,31.07,337.21,91.84531352187153,recent,8.43,22.82,NA
BH,low,511.4294422,2002,12.802142857142856,14.247142857142856,5.649696789166992,31.07,337.21,91.84531352187153,recent,1.61,NA,48.34
BH,low,511.4294422,2003,12.787142857142857,13.817142857142857,5.391485461001492,30.150000000000002,395.97,77.96109707612379,recent,8.55,23.11,NA
BH,low,511.4294422,2003,12.787142857142857,13.817142857142857,5.391485461001492,30.150000000000002,395.97,77.96109707612379,recent,0.88,NA,137.95
BH,low,511.4294422,2004,13.456428571428571,14.524285714285714,5.9345876817501795,30.070000000000004,328.57000000000005,106.09464269683863,recent,8.03,22.705000000000002,NA
BH,low,511.4294422,2004,13.456428571428571,14.524285714285714,5.9345876817501795,30.070000000000004,328.57000000000005,106.09464269683863,recent,0.97,NA,52.58
BH,low,511.4294422,2005,12.592142857142857,13.095714285714285,4.303242824838474,25.7,732.89,77.15883402002127,recent,7.859999999999999,19.875,NA
BH,low,511.4294422,2005,12.592142857142857,13.095714285714285,4.303242824838474,25.7,732.89,77.15883402002127,recent,0.87,NA,229.74
BH,low,511.4294422,2006,12.500714285714286,13.412857142857144,6.288664026492053,31.150000000000002,603.3299999999999,80.53872693468273,recent,11.785,23.715,NA
BH,low,511.4294422,2006,12.500714285714286,13.412857142857144,6.288664026492053,31.150000000000002,603.3299999999999,80.53872693468273,recent,0.55,NA,150.69
BH,low,511.4294422,2007,12.765,14.455714285714286,6.340370651625976,32.87,315.41,105.74302098307247,recent,8.91,22.75,NA
BH,low,511.4294422,2007,12.765,14.455714285714286,6.340370651625976,32.87,315.41,105.74302098307247,recent,0,NA,24.75
BH,low,511.4294422,2008,12.333571428571428,13.772857142857141,6.168623370389399,30.759999999999998,400.96000000000004,127.46794373723615,recent,6.745,23.134999999999998,NA
BH,low,511.4294422,2008,12.333571428571428,13.772857142857141,6.168623370389399,30.759999999999998,400.96000000000004,127.46794373723615,recent,0,NA,78.63
BH,low,511.4294422,2009,12.614285714285714,13.38,5.691299228186995,27.41,442.7099999999999,75.23482820859154,recent,8.65,20.669999999999998,NA
BH,low,511.4294422,2009,12.614285714285714,13.38,5.691299228186995,27.41,442.7099999999999,75.23482820859154,recent,13.7,NA,119.87
BH,low,511.4294422,2010,11.868571428571428,12.151428571428571,4.705653261668099,26.63,688.88,84.2198879187884,recent,9.015,21.715,NA
BH,low,511.4294422,2010,11.868571428571428,12.151428571428571,4.705653261668099,26.63,688.88,84.2198879187884,recent,0,NA,119.08
BH,low,511.4294422,2011,11.142142857142856,13.25,4.801075276385885,28.03,501.5100000000001,100.71627077750837,recent,9.385,7.115,NA
BH,low,511.4294422,2011,11.142142857142856,13.25,4.801075276385885,28.03,501.5100000000001,100.71627077750837,recent,51.99,NA,0.01
BH,low,511.4294422,2012,12.615,13.747142857142856,5.359345420229352,28.619999999999997,488.99,104.16410428598151,recent,7.605,18.21,NA
BH,low,511.4294422,2012,12.615,13.747142857142856,5.359345420229352,28.619999999999997,488.99,104.16410428598151,recent,6.54,NA,215.24
BH,low,511.4294422,2013,13.154285714285715,14.98857142857143,6.245347220512396,31.85,112.6,43.64440534806949,recent,6.6,23.25,NA
BH,low,511.4294422,2013,13.154285714285715,14.98857142857143,6.245347220512396,31.85,112.6,43.64440534806949,recent,2.47,NA,24.48
BH,low,511.4294422,2014,14.515,14.472857142857142,4.89276080892305,28.940000000000005,286.07000000000005,81.63540972984447,recent,9.84,23.075000000000003,NA
BH,low,511.4294422,2014,14.515,14.472857142857142,4.89276080892305,28.940000000000005,286.07000000000005,81.63540972984447,recent,0.16,NA,99.76
BH,low,511.4294422,2015,14.097142857142858,14.22857142857143,5.8485908966340325,32.45,267.34000000000003,141.01558646402054,recent,6.46,24.765,NA
BH,low,511.4294422,2015,14.097142857142858,14.22857142857143,5.8485908966340325,32.45,267.34000000000003,141.01558646402054,recent,0.32,NA,155.14
BH,low,511.4294422,2016,13.686428571428571,13.29,5.829199998202808,31.310000000000002,567.52,87.93650167555454,recent,8.36,24.12,NA
BH,low,511.4294422,2016,13.686428571428571,13.29,5.829199998202808,31.310000000000002,567.52,87.93650167555454,recent,1.56,NA,131.64
BH,low,511.4294422,2017,13.300714285714285,12.92142857142857,5.742628919298364,30.36,771.8000000000001,128.73673260111786,recent,7.075,18.4,NA
BH,low,511.4294422,2017,13.300714285714285,12.92142857142857,5.742628919298364,30.36,771.8000000000001,128.73673260111786,recent,7.82,NA,363.94
BH,low,511.4294422,2018,13.215,13.47,5.265725654329769,29.380000000000003,469.92,138.63589582492523,recent,9.875,22.585,NA
BH,low,511.4294422,2018,13.215,13.47,5.265725654329769,29.380000000000003,469.92,138.63589582492523,recent,0,NA,49.04
BH,low,511.4294422,2019,12.780714285714286,11.987142857142857,5.7035722932879445,29.88,745.43,75.05942698505396,recent,6.44,23.16,NA
BH,low,511.4294422,2019,12.780714285714286,11.987142857142857,5.7035722932879445,29.88,745.43,75.05942698505396,recent,1.5,NA,233.15
BH,low,511.4294422,2020,13.425,13.598571428571429,5.516972297676809,28.64,271.67999999999995,91.69328643923731,recent,10.16,22.64,NA
BH,low,511.4294422,2020,13.425,13.598571428571429,5.516972297676809,28.64,271.67999999999995,91.69328643923731,recent,0.14,NA,22.53
BH,low,511.4294422,2021,13.64,13.642857142857144,6.519389669797831,31.090000000000003,445.15,123.5166863582028,recent,8.27,22.22,NA
BH,low,511.4294422,2021,13.64,13.642857142857144,6.519389669797831,31.090000000000003,445.15,123.5166863582028,recent,0,NA,196.22
BH,low,511.4294422,2022,14.108571428571429,13.391428571428571,5.963824775459198,29.86,322,184.50239277851912,recent,7.5200000000000005,24.61,NA
BH,low,511.4294422,2022,14.108571428571429,13.391428571428571,5.963824775459198,29.86,322,184.50239277851912,recent,0.04,NA,238.53
BH,low,511.4294422,2023,12.485,11.155714285714286,5.436751481046993,26.52,747.5999999999999,119.3198516554599,recent,7.710000000000001,14.065000000000001,NA
BH,low,511.4294422,2023,12.485,11.155714285714286,5.436751481046993,26.52,747.5999999999999,119.3198516554599,recent,2.56,NA,116.36
CC,low,313,1964,12.225000000000001,12.924999999999999,4.581336361493539,26.62,916.2299999999999,110.77895533053177,historic,9.190000000000001,10.23,NA
CC,low,313,1964,12.225000000000001,12.924999999999999,4.581336361493539,26.62,916.2299999999999,110.77895533053177,historic,25.9,NA,174.85
CC,low,313,1965,12.305,12.219999999999999,4.941182623045389,27.59,852.5999999999999,91.14066550222631,historic,7.57,20.244999999999997,NA
CC,low,313,1965,12.305,12.219999999999999,4.941182623045389,27.59,852.5999999999999,91.14066550222631,historic,1.96,NA,115.76
CC,low,313,1966,13.24,13,5.9779834153571985,29.42,824.0300000000001,97.78133536163163,historic,12.21,22.675,NA
CC,low,313,1966,13.24,13,5.9779834153571985,29.42,824.0300000000001,97.78133536163163,historic,1.1,NA,166.53
CC,low,313,1967,11.99875,12.6425,5.110231858033169,27.919999999999998,1043.3,84.13070567783322,historic,8.035,18.205,NA
CC,low,313,1967,11.99875,12.6425,5.110231858033169,27.919999999999998,1043.3,84.13070567783322,historic,51.28,NA,108.01
CC,low,313,1968,12.7475,13.46,5.646276269745018,32,899.6700000000001,80.03228676041003,historic,5.984999999999999,23.134999999999998,NA
CC,low,313,1968,12.7475,13.46,5.646276269745018,32,899.6700000000001,80.03228676041003,historic,9.69,NA,232.97
CC,low,313,1969,12.336875,12.67125,5.363456999188384,26.59,1256.73,102.81898842224358,historic,6.125,19.380000000000003,NA
CC,low,313,1969,12.336875,12.67125,5.363456999188384,26.59,1256.73,102.81898842224358,historic,14.41,NA,415.36
CC,low,313,1970,13.048125,12.303749999999999,5.183154677483037,27.83,1245.6299999999999,103.92945189508822,historic,9.285,19.064999999999998,NA
CC,low,313,1970,13.048125,12.303749999999999,5.183154677483037,27.83,1245.6299999999999,103.92945189508822,historic,23.79,NA,281.53
CC,low,313,1971,11.418125,13.02375,4.8037202380030415,28.080000000000002,603.66,86.98888178543784,historic,5.49,8.59,NA
CC,low,313,1971,11.418125,13.02375,4.8037202380030415,28.080000000000002,603.66,86.98888178543784,historic,10.48,NA,185.79
CC,low,313,1972,12.306875000000002,12.63875,6.207514419464296,31.88,656.2499999999999,79.09274312940451,historic,9.415,22.835,NA
CC,low,313,1972,12.306875000000002,12.63875,6.207514419464296,31.88,656.2499999999999,79.09274312940451,historic,10.15,NA,139.9
CC,low,313,1973,12.868125,11.66625,6.238184223851864,30.479999999999997,1355.0600000000002,91.53125717278886,historic,9.825,23.634999999999998,NA
CC,low,313,1973,12.868125,11.66625,6.238184223851864,30.479999999999997,1355.0600000000002,91.53125717278886,historic,4.89,NA,357.71
CC,low,313,1974,12.25875,12.3925,5.489106582261686,29,826.2400000000001,94.10390523062581,historic,11.09,18.064999999999998,NA
CC,low,313,1974,12.25875,12.3925,5.489106582261686,29,826.2400000000001,94.10390523062581,historic,7.92,NA,107.92
CC,low,313,1975,11.765625,12.50875,5.4000869288638045,29.2,815.59,110.10503367428947,historic,8.365,22.015,NA
CC,low,313,1975,11.765625,12.50875,5.4000869288638045,29.2,815.59,110.10503367428947,historic,5.34,NA,69.69
CC,low,313,1976,12.900625,14.39125,4.919102297240248,29.09,248.96,84.36348141942722,historic,9.925,19.395,NA
CC,low,313,1976,12.900625,14.39125,4.919102297240248,29.09,248.96,84.36348141942722,historic,3.08,NA,20.11
CC,low,313,1977,13.022499999999999,12.805,5.506587613291661,31.72,556.5600000000001,94.1772107881652,historic,9.635,24.450000000000003,NA
CC,low,313,1977,13.022499999999999,12.805,5.506587613291661,31.72,556.5600000000001,94.1772107881652,historic,0.14,NA,63.85
CC,low,313,1978,12.605625,11.581249999999999,5.124316984103484,29.32,1063.94,91.62131117884229,historic,9.39,21.62,NA
CC,low,313,1978,12.605625,11.581249999999999,5.124316984103484,29.32,1063.94,91.62131117884229,historic,4.2,NA,48.3
CC,low,313,1979,12.615,12.515,5.380112186828183,29.77,944.3499999999999,69.21244123892485,historic,8.255,22.424999999999997,NA
CC,low,313,1979,12.615,12.515,5.380112186828183,29.77,944.3499999999999,69.21244123892485,historic,0.12,NA,204.23
CC,low,313,1980,12.938125,12.13125,3.7813932971666864,23.119999999999997,872.7999999999998,97.5985664867427,historic,10.95,19.5,NA
CC,low,313,1980,12.938125,12.13125,3.7813932971666864,23.119999999999997,872.7999999999998,97.5985664867427,historic,13.86,NA,262.19
CC,low,313,1981,13.885625,11.55375,5.496579740100722,28.85,1131.64,89.27689576267888,historic,12.629999999999999,24.62,NA
CC,low,313,1981,13.885625,11.55375,5.496579740100722,28.85,1131.64,89.27689576267888,historic,0.05,NA,215.89
CC,low,313,1982,11.951875000000001,11.50625,5.413169085994953,27.08,1163.84,61.336181407398485,historic,9.32,19.645,NA
CC,low,313,1982,11.951875000000001,11.50625,5.413169085994953,27.08,1163.84,61.336181407398485,historic,22.25,NA,192.72
CC,low,313,1983,12.2675,10.8025,4.823986199932879,26.689999999999998,1800.33,68.37621505458064,historic,10.52,21.415,NA
CC,low,313,1983,12.2675,10.8025,4.823986199932879,26.689999999999998,1800.33,68.37621505458064,historic,12.88,NA,212.36
CC,low,313,1984,12.611875,12.75125,5.348090405195377,27.889999999999997,618.9300000000001,103.34732413811025,historic,9.620000000000001,19.52,NA
CC,low,313,1984,12.611875,12.75125,5.348090405195377,27.889999999999997,618.9300000000001,103.34732413811025,historic,16.25,NA,63.57
CC,low,313,1985,12.3125,13.254999999999999,6.2113605594909735,32.160000000000004,532.1899999999999,99.76147990829189,historic,8.77,17.1,NA
CC,low,313,1985,12.3125,13.254999999999999,6.2113605594909735,32.160000000000004,532.1899999999999,99.76147990829189,historic,1.01,NA,31.26
CC,low,313,1986,13.65,12.825,4.593529610845486,28.25,1027.2,112.21298574669875,historic,11.004999999999999,22.45,NA
CC,low,313,1986,13.65,12.825,4.593529610845486,28.25,1027.2,112.21298574669875,historic,1.17,NA,84.13
CC,low,313,1987,13.25625,12.815,6.091329757473791,30.61,853.6000000000001,93.84551677314946,historic,7.53,23.08,NA
CC,low,313,1987,13.25625,12.815,6.091329757473791,30.61,853.6000000000001,93.84551677314946,historic,0,NA,132.88
CC,low,313,1988,12.904375,13.11875,4.363744654618816,26.86,759.91,91.93555326838705,historic,10.68,11.735,NA
CC,low,313,1988,12.904375,13.11875,4.363744654618816,26.86,759.91,91.93555326838705,historic,19.31,NA,119.03
CC,low,313,1989,12.91375,13.1675,5.366137710548569,28.31,598.7700000000001,152.87339672812408,historic,11.36,8.36,NA
CC,low,313,1989,12.91375,13.1675,5.366137710548569,28.31,598.7700000000001,152.87339672812408,historic,11.53,NA,65.84
CC,low,313,1990,12.356874999999999,13.49625,5.498627710295413,29.990000000000002,659.38,85.42627176093673,historic,7.66,20.925,NA
CC,low,313,1990,12.356874999999999,13.49625,5.498627710295413,29.990000000000002,659.38,85.42627176093673,historic,1.9,NA,49.58
CC,low,313,1991,12.331875,13.00625,4.211133998529544,26.560000000000002,803.39,141.87788395174385,historic,8.265,20.22,NA
CC,low,313,1991,12.331875,13.00625,4.211133998529544,26.560000000000002,803.39,141.87788395174385,historic,25.46,NA,111.61
CC,low,313,1992,13.694374999999999,12.38625,5.859174391803969,28.400000000000002,847.46,96.19475170501464,historic,11.485,21.485,NA
CC,low,313,1992,13.694374999999999,12.38625,5.859174391803969,28.400000000000002,847.46,96.19475170501464,historic,40.09,NA,243.05
CC,low,313,1993,12.633125,11.68375,4.960513321291889,26.32,1198.7500000000002,83.60997795200653,historic,7.22,21.32,NA
CC,low,313,1993,12.633125,11.68375,4.960513321291889,26.32,1198.7500000000002,83.60997795200653,historic,41.42,NA,411.29
CC,low,313,1994,12.380625,12.668750000000001,5.477383002271379,28.830000000000002,791.89,81.76242545075736,recent,6.145,21.84,NA
CC,low,313,1994,12.380625,12.668750000000001,5.477383002271379,28.830000000000002,791.89,81.76242545075736,recent,1.13,NA,221.54
CC,low,313,1995,13.0125,11.387500000000001,3.7965247266414575,22.279999999999998,1588.3599000000002,102.0453331530089,recent,8.925,14.59,NA
CC,low,313,1995,13.0125,11.387500000000001,3.7965247266414575,22.279999999999998,1588.3599000000002,102.0453331530089,recent,62.37,NA,536.7499
CC,low,313,1996,13.485,11.77,4.6027065019243985,26.34,1367.1699999999998,74.80886188681488,recent,9.065000000000001,22.365,NA
CC,low,313,1996,13.485,11.77,4.6027065019243985,26.34,1367.1699999999998,74.80886188681488,recent,5.09,NA,220.23
CC,low,313,1997,13.999375,12.47625,5.209561564702789,26.549999999999997,833.6899999999999,123.53179437100532,recent,8.594999999999999,10.425,NA
CC,low,313,1997,13.999375,12.47625,5.209561564702789,26.549999999999997,833.6899999999999,123.53179437100532,recent,23.02,NA,90.12
CC,low,313,1998,11.571875,9.84875,3.953998823523924,24.92,1559.77,75.4479119287236,recent,8.655000000000001,19.62,NA
CC,low,313,1998,11.571875,9.84875,3.953998823523924,24.92,1559.77,75.4479119287236,recent,28.28,NA,91.11
CC,low,313,1999,12.379999999999999,12.23,4.6581924759349675,25.990000000000002,709.48,100.29073874773155,recent,8.145,17.25,NA
CC,low,313,1999,12.379999999999999,12.23,4.6581924759349675,25.990000000000002,709.48,100.29073874773155,recent,8.91,NA,159.32
CC,low,313,2000,13.256874999999999,11.76625,5.491642960964803,28.95,936.7399999999999,111.83942958006556,recent,9.89,23.759999999999998,NA
CC,low,313,2000,13.256874999999999,11.76625,5.491642960964803,28.95,936.7399999999999,111.83942958006556,recent,13.35,NA,238.73
CC,low,313,2001,13.557500000000001,11.935,6.044118747060768,28.6,987.1899999999999,84.4838195119418,recent,8.215,22.415,NA
CC,low,313,2001,13.557500000000001,11.935,6.044118747060768,28.6,987.1899999999999,84.4838195119418,recent,5.14,NA,144.41
CC,low,313,2002,13.221250000000001,12.38,5.127210847178861,28.860000000000003,951.37,118.67799439118461,recent,9.030000000000001,23.065,NA
CC,low,313,2002,13.221250000000001,12.38,5.127210847178861,28.860000000000003,951.37,118.67799439118461,recent,0,NA,130.48
CC,low,313,2003,12.726875,11.46875,4.9547811956158645,27.709999999999997,975.77,79.43270626893096,recent,8.58,23.11,NA
CC,low,313,2003,12.726875,11.46875,4.9547811956158645,27.709999999999997,975.77,79.43270626893096,recent,0.11,NA,317.99
CC,low,313,2004,13.69375,12.225000000000001,5.3887937624560935,27.85,740.4300000000001,107.98929099102939,recent,9.14,22.95,NA
CC,low,313,2004,13.69375,12.225000000000001,5.3887937624560935,27.85,740.4300000000001,107.98929099102939,recent,0,NA,121.82
CC,low,313,2005,13.073125,11.178749999999999,3.9392683670774633,23.15,1266.9499999999998,86.9311049520118,recent,9.325,19.665,NA
CC,low,313,2005,13.073125,11.178749999999999,3.9392683670774633,23.15,1266.9499999999998,86.9311049520118,recent,49.31,NA,178.56
CC,low,313,2006,13.098125,11.186250000000001,5.808399667415162,28.72,1197.9900000000002,71.04279328174668,recent,8.33,24.244999999999997,NA
