parent.pop,elevation.group,elev_m,Lat,Long,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,ann_ppt,ppt_seasonality,tmean_wettest_month,tmean_driest_month,ppt_warmest_month,ppt_coldest_month
TM2,Low,379.1526973,39.59255,-121.55072,1981,42.155,0,159.38750000000002,7.6775,19.225,13.45125,11.5475,5.459446433214896,28.659999999999997,1275.1,89.47431091447304,12.14,24.165,0.5,396.81
TM2,Low,379.1526973,39.59255,-121.55072,1982,2.7912500000000002,0.37249999999999994,161.25125,5.6899999999999995,17.2125,11.45125,11.5225,5.386730886433546,27,1290.0099999999998,60.47954148591223,9.245,19.13,26.12,260.55
TM2,Low,379.1526973,39.59255,-121.55072,1983,3.3474999999999997,0,251.305,6.375,17.145,11.76,10.77,4.814783780933767,26.369999999999997,2010.44,68.30495014361125,7.895,20.91,15.54,442.3
TM2,Low,379.1526973,39.59255,-121.55072,1984,38.9975,0,88.6,5.8425,18.54875,12.195625,12.70625,5.306297093009938,27.78,708.8,102.6752358112255,9.105,19.07,20.92,286.54
TM2,Low,379.1526973,39.59255,-121.55072,1985,45.916250000000005,0,73.61375,5.3875,18.575,11.98125,13.1875,6.1369040298369155,31.850000000000005,588.91,97.61972985669524,8.35,23.855,0.9,193.88
TM2,Low,379.1526973,39.59255,-121.55072,1986,25.478749999999998,0,145.8375,6.8975,19.6125,13.255,12.715,4.5588446217999445,28.04,1166.7,114.4238850636641,10.53,22.08,1.82,503.71
TM2,Low,379.1526973,39.59255,-121.55072,1987,45.735,0,121.59875,6.445,19.146250000000002,12.795625,12.70125,6.096403176991214,30.44,972.79,94.84986267250818,6.96,22.65,0.44,329.77
TM2,Low,379.1526973,39.59255,-121.55072,1988,30.4025,0,106.0825,5.97875,19.00125,12.49,13.0225,4.362779258356175,26.75,848.6600000000001,91.03468070609772,10.165,11.455,21.48,294.31
TM2,Low,379.1526973,39.59255,-121.55072,1989,39.6425,0,83.55999999999999,5.984999999999999,19.1075,12.54625,13.1225,5.318410577553087,28.19,668.4799999999999,151.164768259873,10.83,8.355,12.1,392.25
TM2,Low,379.1526973,39.59255,-121.55072,1990,31.4175,0,89.0975,5.25,18.64,11.945,13.39,5.440053177261098,29.66,712.7800000000001,84.63022976678324,7.33,20.45,2.83,224.45
TM2,Low,379.1526973,39.59255,-121.55072,1991,29.091250000000002,0,110.5475,5.3975,18.3875,11.8925,12.990000000000002,4.177471039482414,26.35,884.38,141.50506945187882,7.65,19.77,26.36,492.37
TM2,Low,379.1526973,39.59255,-121.55072,1992,31.32875,0,118.15375,7.07625,19.45625,13.26625,12.38,5.811175655579515,28.14,945.23,97.0249389652746,10.955,21.09,44.43,308
TM2,Low,379.1526973,39.59255,-121.55072,1993,8.05875,0,164.06750000000002,6.335,17.97,12.1525,11.635,4.922029923865617,26.03,1312.54,83.2089422300696,6.715,20.77,46.2,450.48
WL1,Mid,1613.837245,38.78608,-120.2143,1964,64.62714285714286,69.61142857142856,144.8271428571429,5.077142857142857,19.622857142857143,12.35,14.545714285714286,6.962558198440187,30.25,1013.79,171.45054093790887,2.355,19.3,0.37,682.33
WL1,Mid,1613.837245,38.78608,-120.2143,1965,64.03857142857143,14.341428571428573,78.18428571428572,4.367142857142857,19.285714285714285,11.826428571428572,14.918571428571427,6.34523555793749,31.61,547.2900000000001,126.27178711286784,5.2700000000000005,18.51,3.3,259.41
WL1,Mid,1613.837245,38.78608,-120.2143,1966,72.47714285714285,9.552857142857144,70.36285714285714,5.66,20.615714285714287,13.137857142857143,14.955714285714285,6.229828018722277,31.38,492.54,163.58821281377783,6.46,20.11,0,253.9
WL1,Mid,1613.837245,38.78608,-120.2143,1967,58.417142857142856,14.217142857142855,57.62571428571429,5.78,20.411428571428573,13.095714285714289,14.631428571428572,7.161169846570363,34.55,403.38,89.6096239254034,0.3600000000000003,20.085,8.4,147.94
WL1,Mid,1613.837245,38.78608,-120.2143,1968,66.18571428571428,26.757142857142856,79.23714285714286,5.122857142857143,19.38,12.251428571428573,14.257142857142856,7.168406793171058,33.22,554.66,123.8754749470696,0.14500000000000002,20.305,0,241.72
WL1,Mid,1613.837245,38.78608,-120.2143,1969,70.42142857142856,11.185714285714287,71.11714285714285,5.412857142857143,19.9,12.656428571428572,14.487142857142858,6.270869632864405,30.1,497.81999999999994,137.2621297014206,3.59,19.075000000000003,0.78,274.8
WL1,Mid,1613.837245,38.78608,-120.2143,1970,65.31428571428572,45.93142857142857,110.78,5.228571428571429,19.56714285714286,12.397857142857143,14.338571428571427,7.427497816191117,33.379999999999995,775.46,137.12231979339066,-0.23,18.316666666666663,0,356.95
WL1,Mid,1613.837245,38.78608,-120.2143,1971,63.36714285714286,41.52857142857143,78.76428571428572,4.225714285714286,18.747142857142858,11.486428571428572,14.521428571428572,7.807581099101539,34.65,551.3499999999999,137.66175391680324,-1.315,19.475,0.82,299.57
WL1,Mid,1613.837245,38.78608,-120.2143,1972,67.98428571428572,18.252857142857145,70.03285714285714,4.2785714285714285,18.88714285714286,11.582857142857144,14.608571428571429,7.548096259511874,34.39,490.23,109.38002847329672,3.74,19.7,0,188.1
WL1,Mid,1613.837245,38.78608,-120.2143,1973,65.90571428571428,47.587142857142865,114.45,5.114285714285715,19.548571428571428,12.331428571428573,14.434285714285714,6.878408678784719,30.08,801.15,130.97047069118312,3.16,19.285,1.99,363.4
WL1,Mid,1613.837245,38.78608,-120.2143,1974,64.53999999999999,3.894285714285714,53.72714285714286,5.198571428571428,20.864285714285714,13.031428571428572,15.665714285714284,6.660933189304705,31.05,376.09,86.81713380473514,18.205,17.97,2.22,103.14
WL1,Mid,1613.837245,38.78608,-120.2143,1975,65.03142857142858,0,53.48428571428572,4.961428571428572,19.785714285714285,12.373571428571427,14.824285714285711,6.1241664155796975,28.35,374.39,122.63226259677006,9.22,18.51,1.91,195.78
WL1,Mid,1613.837245,38.78608,-120.2143,1976,59.40714285714286,0,28.57857142857143,4.888571428571429,20.742857142857144,12.815714285714286,15.854285714285714,4.773095980398387,30.47,200.05,87.94178327603396,14.87,14.335,6.61,69.96
WL1,Mid,1613.837245,38.78608,-120.2143,1977,71.65571428571428,8.017142857142856,67.75571428571428,6.228571428571429,21.327142857142857,13.777857142857142,15.098571428571429,6.143279429006721,29.47,474.29,163.3642416909215,4.405,19.77,2.71,300.13
WL1,Mid,1613.837245,38.78608,-120.2143,1978,69.39857142857143,7.20142857142857,43.957142857142856,4.494285714285715,19.66857142857143,12.081428571428573,15.174285714285714,7.077244469828232,33.2,307.7,119.1680949403226,13.82,14.015,0.17,115.99
WL1,Mid,1613.837245,38.78608,-120.2143,1979,60.95285714285714,0.26285714285714284,60.33857142857143,5.422857142857143,20.31,12.866428571428573,14.887142857142855,6.169424415538909,28.43,422.37000000000006,116.60099718684044,4.37,15.885,12.61,162.24
WL1,Mid,1613.837245,38.78608,-120.2143,1980,64.20571428571428,0,29.912857142857145,5.564285714285714,20.4,12.982142857142858,14.835714285714284,5.019941780159455,27.49,209.39,95.84031499800837,5.775,17.85,26.6,91.79
WL1,Mid,1613.837245,38.78608,-120.2143,1981,71.81857142857143,10.790000000000001,122.76142857142857,6.25,20.88,13.565,14.63,6.909463317315849,30.18,859.33,129.8483824165008,6.1,20.395,0.09,365.15
WL1,Mid,1613.837245,38.78608,-120.2143,1982,60.04,32.18857142857143,128.32142857142858,4.74,18.02857142857143,11.384285714285712,13.288571428571428,6.7535110797837525,30.33,898.25,90.2247339957373,3.47,18.995,2.53,267.23
WL1,Mid,1613.837245,38.78608,-120.2143,1983,57.31857142857143,66.50285714285715,150.75855714285714,5.71,18.302857142857142,12.006428571428572,12.592857142857143,6.241696960953883,26.28,1055.3099,138.297872339762,3.965,16.47,21.93,523.0699
WL1,Mid,1613.837245,38.78608,-120.2143,1984,58.67857142857143,22.104285714285716,76.64142857142856,5.502857142857143,18.885714285714286,12.194285714285714,13.382857142857144,8.0209342912632,33.06,536.49,142.04092257417057,3.4299999999999997,19.485,4.86,310.66
WL1,Mid,1613.837245,38.78608,-120.2143,1985,68.01428571428572,10.07,75.48857142857143,6.075714285714286,19.5,12.787857142857142,13.424285714285714,7.237900741434435,30.63,528.4200000000001,110.06831347016916,3.335,21.12,1.37,233.8
WL1,Mid,1613.837245,38.78608,-120.2143,1986,63.93,0,26.697142857142854,6.0685714285714285,20.18285714285714,13.125714285714286,14.114285714285714,5.9158554105129415,30.18,186.88,145.96119069583474,12.255,20.81,0.69,113.81
WL1,Mid,1613.837245,38.78608,-120.2143,1987,73.38428571428571,20.522857142857145,45.269999999999996,6.687142857142858,20.30142857142857,13.494285714285716,13.614285714285714,7.4070064964258835,32.08,316.89,147.40781247903735,0.5599999999999998,20.175,0.08,187.15
WL1,Mid,1613.837245,38.78608,-120.2143,1988,73.68142857142857,6.831428571428571,58.94,7.268571428571429,21.22142857142857,14.245,13.952857142857145,7.656707843453347,32.95,412.58,156.74761106905794,5.03,20.82,3.32,238.39
WL1,Mid,1613.837245,38.78608,-120.2143,1989,63.22857142857143,0,54.902857142857144,6.405714285714286,20.532857142857143,13.469285714285714,14.127142857142855,5.427009173700425,28.34,384.32,103.76100849262156,10.155,20.365,0,131.87
WL1,Mid,1613.837245,38.78608,-120.2143,1990,60.785714285714285,1.4099999999999997,22.28857142857143,6.098571428571429,20.28,13.189285714285711,14.18142857142857,6.8936694562060765,32.62,156.01999999999998,70.6286673806036,0.8800000000000003,18.61,11.11,46.17
WL1,Mid,1613.837245,38.78608,-120.2143,1991,58.83428571428571,0,42.48571428571429,6.972857142857142,20.93285714285714,13.952857142857145,13.96,6.288741830408036,29.11,297.40000000000003,98.96124784320746,14.46,20.18,4.64,116.87
WL1,Mid,1613.837245,38.78608,-120.2143,1992,60.61,37.70285714285715,83.51285714285714,6.582857142857143,20.161428571428573,13.372142857142858,13.57857142857143,7.260779260946478,33.25,584.59,154.69535680352757,0.7899999999999996,21.405,2.23,368.88
WL1,Mid,1613.837245,38.78608,-120.2143,1993,64.92,2.251428571428572,40.73571428571429,5.638571428571429,19.677142857142858,12.657857142857145,14.038571428571428,6.029349645099142,28.89,285.15000000000003,96.42441425759095,2.5,17.3475,0.16,98.55
WL2,High,2020.115818,38.8263,-120.25242,1964,58.494285714285716,128.9057,150.7057,3.297142857142857,16.919999999999998,10.108571428571429,13.622857142857145,6.89589897105864,28.91,1054.9399,169.91116477280363,0.08499999999999996,16.47,4.38,703.7499
WL2,High,2020.115818,38.8263,-120.25242,1965,54.19,39.11857142857142,89.45714285714286,2.605714285714286,16.527142857142856,9.56642857142857,13.92142857142857,6.242387840592809,30.51,626.1999999999999,113.7261415071746,3.16,16.15,11.63,277.86
WL2,High,2020.115818,38.8263,-120.25242,1966,67.42,20.667142857142853,75.31571428571428,4.007142857142857,17.90714285714286,10.957142857142856,13.9,6.149553410033703,30.369999999999997,527.2099999999999,161.906197766364,4.39,10.05,2.9,269.4
WL2,High,2020.115818,38.8263,-120.25242,1967,56.68142857142857,19.73142857142857,61.534285714285716,3.9714285714285715,17.451428571428572,10.711428571428572,13.48,6.906835813336015,32.9,430.74,80.62442689358045,-1.665,17.5,24.97,149.54
WL2,High,2020.115818,38.8263,-120.25242,1968,59.76,38.28857142857142,85.90142857142857,3.4871428571428575,16.515714285714285,10.001428571428573,13.028571428571428,6.976320492856361,31.86,601.3100000000001,118.2097032669798,-1.855,17.895,1.32,255.09
WL2,High,2020.115818,38.8263,-120.25242,1969,56.12285714285714,24.44142857142857,76.53142857142858,3.9614285714285713,17,10.480714285714283,13.038571428571428,6.087661995497825,28.63,535.7199999999999,133.23002638572856,1.6049999999999998,16.825,5.52,289.93
WL2,High,2020.115818,38.8263,-120.25242,1970,57.86857142857143,61.395714285714284,117.75857142857144,3.5114285714285716,16.62142857142857,10.066428571428572,13.11,7.336369284987929,32.589999999999996,824.3100000000001,135.55499700569715,-2.455,17.38,0.01,370.99
WL2,High,2020.115818,38.8263,-120.25242,1971,54.76571428571428,45.58428571428571,84.46714285714286,2.5342857142857143,15.762857142857142,9.148571428571428,13.228571428571428,7.685255208452587,33.58,591.2700000000001,129.46795148244965,-3.5399999999999996,16.985,7.89,304.22
WL2,High,2020.115818,38.8263,-120.25242,1972,59.36714285714286,42.57,74.58571428571429,2.7142857142857144,16.064285714285713,9.389285714285714,13.35,7.404314298981051,32.94,522.0999999999999,103.5455119418252,1.845,17.575,0.01,190.39
WL2,High,2020.115818,38.8263,-120.25242,1973,55.48428571428572,102.99857142857142,124.13000000000001,3.4428571428571426,16.894285714285715,10.168571428571427,13.451428571428572,6.6932071997696,28.82,868.9100000000001,127.74553295795312,1.085,16.965,5.9,400.86
