parent.pop,elevation.group,elev_m,Lat,Long,year,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,tmean_wettest_quarter,tmean_driest_quarter,ann_ppt,ppt_seasonality,ppt_warmest_quarter,ppt_coldest_quarter
CP2,High,2244.132886,38.66169,-120.13065,1937,4.93875,15.035833333333333,810.3564907159407,40.54,-5.161666666666667,8.233333333333333,1313.5600000000002,115.67340659271362,88.07,824.9300000000001
CP2,High,2244.132886,38.66169,-120.13065,1938,5.52625,14.265833333333333,676.9418239070071,32.94,-0.9683333333333334,10.098333333333334,2071.03,113.63286042554705,133.66,1072.14
CP2,High,2244.132886,38.66169,-120.13065,1939,5.95875,14.6625,667.3518604767788,36.2,-1.5450000000000002,7.751666666666666,928.3000000000001,77.12129375617934,118.58,373.32
CP2,High,2244.132886,38.66169,-120.13065,1940,6.74375,14.214166666666667,596.6396097005598,31.17,0.18499999999999991,10.006666666666666,1383.3199999999997,143.2494792190087,314.33000000000004,903.21
CP2,High,2244.132886,38.66169,-120.13065,1941,5.23125,13.515833333333333,568.4243823140339,31.09,-0.5900000000000002,5.875,1469.6399999999996,102.59073177411784,194.29,921.86
CP2,High,2244.132886,38.66169,-120.13065,1942,5.429166666666667,13.708333333333334,701.6759752495623,33.04,-2.3000000000000003,8.81,1589.9100000000003,109.54512712269542,246,981.48
CP2,High,2244.132886,38.66169,-120.13065,1943,6.01375,14.060833333333333,595.1464344252521,31.78,-0.6066666666666668,11.049999999999999,1572.1999999999998,104.24244104753532,74.95,742.85
CP2,High,2244.132886,38.66169,-120.13065,1944,5.515833333333333,14.073333333333332,658.1890041253463,32.879999999999995,-1.8883333333333336,8.618333333333334,1001.4699999999998,93.21541627676511,145.13,523.98
CP2,High,2244.132886,38.66169,-120.13065,1945,5.8254166666666665,13.574166666666667,743.9087938454593,34.85,1.0849999999999997,11.04,1454.7800000000002,87.99595220311143,80.89,503.84000000000003
CP2,High,2244.132886,38.66169,-120.13065,1946,5.540416666666667,13.344166666666666,689.0493602299717,33,-1.8866666666666667,10.821666666666667,1249.1,121.1234369834135,32.31,645.34
CP2,High,2244.132886,38.66169,-120.13065,1947,6.1779166666666665,14.0975,590.9279858575806,31.15,3.8983333333333334,10.663333333333334,1076.53,97.0956244520876,65.81,285.34000000000003
CP2,High,2244.132886,38.66169,-120.13065,1948,4.946666666666667,13.93,676.8453339283695,32.18,7.401666666666667,7.035000000000001,1025.54,119.21048244469029,339.38,287.78
CP2,High,2244.132886,38.66169,-120.13065,1949,4.89625,14.385833333333334,824.4209021268423,38.13,-5.82,8.826666666666666,999.12,103.48555363120839,59.53,490.48
CP2,High,2244.132886,38.66169,-120.13065,1950,5.527083333333334,14.1525,694.5573625873118,34.519999999999996,-2.7249999999999996,9.485000000000001,1437.9399999999998,103.13547109500665,183.96,672.3900000000001
CP2,High,2244.132886,38.66169,-120.13065,1951,6.5,13.181666666666667,645.4746315696691,31.21,-0.4483333333333334,11.435,1638.5199999999998,111.30637799292825,105.55,752.54
CP2,High,2244.132886,38.66169,-120.13065,1952,5.205,13.746666666666666,770.8244995398817,33.81,-3.841666666666667,9.498333333333333,1727.52,109.62585364070108,101.06,1059.76
CP2,High,2244.132886,38.66169,-120.13065,1953,5.054166666666666,14.056666666666667,629.1015900520842,32.29,-0.6216666666666669,7.348333333333334,1296.12,98.5646177794205,197.31,619.36
CP2,High,2244.132886,38.66169,-120.13065,1954,6.12,14.46,578.2064352964103,31.79,0.35500000000000015,7.891666666666667,1019.7000000000002,107.76834496864281,97.08999999999999,476.37
CP2,High,2244.132886,38.66169,-120.13065,1955,4.91375,14.665833333333333,777.4098347309248,37.59,-3.66,7.8566666666666665,982.04,101.66124883008723,190.5,552.73
CP2,High,2244.132886,38.66169,-120.13065,1956,4.845833333333333,13.638333333333334,650.0972246634741,31.64,-2.4066666666666667,8.206666666666665,2030.2799000000002,136.21181158534134,141.57999999999998,1354.7599
CP2,High,2244.132886,38.66169,-120.13065,1957,5.84375,13.4575,659.0952519449398,33.66,-1.0433333333333332,7.366666666666667,1071.15,97.75132123864776,99.82000000000001,488.63
CP2,High,2244.132886,38.66169,-120.13065,1958,6.109583333333333,13.4625,682.3257839029592,32.87,0.15666666666666687,8.621666666666666,1689.2000000000003,87.97887955708515,314.37,763.31
CP2,High,2244.132886,38.66169,-120.13065,1959,6.94375,14.509166666666667,652.4620896336361,34.769999999999996,0.06333333333333346,10.883333333333333,911.12,119.7780177869989,69.61,573.3399999999999
CP2,High,2244.132886,38.66169,-120.13065,1960,6.976666666666667,14.458333333333334,724.0367686963435,34.57,-1.47,9.455,973.32,124.04315616359105,195.89999999999998,596.3299999999999
CP2,High,2244.132886,38.66169,-120.13065,1961,6.470833333333333,13.925,666.4221919164967,31.78,2.153333333333333,11.113333333333335,984.35,71.50682080303604,72.06,240.6
CP2,High,2244.132886,38.66169,-120.13065,1962,5.582083333333333,14.089166666666667,689.922013324475,32.36,-1.7250000000000003,11.15333333333333,1424.5400000000002,119.90616162242156,62.07,687.6200000000001
CP2,High,2244.132886,38.66169,-120.13065,1963,6.188333333333333,13.335,582.8727965600187,29.65,1.7683333333333329,8.791666666666666,1516.3200000000002,82.57672316072878,216.44,562
CP2,High,2244.132886,38.66169,-120.13065,1964,5.873333333333333,14.276666666666667,639.5057513897792,31.759999999999998,1.9333333333333333,5.4366666666666665,996.2900000000001,113.65812919174401,69.78999999999999,273.81
CP2,High,2244.132886,38.66169,-120.13065,1965,5.06625,13.314166666666667,594.2346921193526,29.83,4.641666666666667,7.788333333333334,1908.2999000000002,135.75160869700042,372.96000000000004,1105.2899
CP2,High,2244.132886,38.66169,-120.13065,1966,6.258333333333333,14.468333333333334,717.2060795936274,35.98,4.501666666666666,9.354999999999999,903.1299999999999,129.12550789066094,93.10000000000001,394.44000000000005
CP2,High,2244.132886,38.66169,-120.13065,1967,5.625416666666666,12.8375,687.660574911692,32.56,0.009999999999999934,5.609999999999999,1892.13,91.46876440347289,431.07000000000005,685.77
CP2,High,2244.132886,38.66169,-120.13065,1968,6.160416666666666,12.845833333333333,615.0998240615957,31.75,-0.9666666666666667,9.42,954.1500000000001,84.12327014912067,132.69,516.69
CP2,High,2244.132886,38.66169,-120.13065,1969,5.23375,12.235833333333334,712.8134438138902,32.53,-2.9083333333333337,8.158333333333333,1967.7799000000002,123.35485124346232,151.57999999999998,1328.9598999999998
CP2,High,2244.132886,38.66169,-120.13065,1970,6.112916666666667,12.925833333333333,634.9261753196672,31.259999999999998,0.03833333333333333,9.003333333333332,1386.1099,134.6539299447824,184.28,956.5599000000001
CP2,High,2244.132886,38.66169,-120.13065,1971,4.96125,12.639166666666666,660.6651993875705,32.34,2.2716666666666665,9.520000000000001,1398.44,116.41530390831866,105.49000000000001,582.48
CP2,High,2244.132886,38.66169,-120.13065,1972,5.5675,13.068333333333333,677.7403129652107,34.31,-2.43,10.748333333333333,1121.2599999999998,102.47642624130017,79.91,533.97
CP2,High,2244.132886,38.66169,-120.13065,1973,5.465833333333333,13.223333333333333,722.2544827682192,32.54,-2.5216666666666665,9.831666666666665,1377.8700000000003,93.22624933824837,109.56,782.73
CP2,High,2244.132886,38.66169,-120.13065,1974,6.084583333333334,13.594166666666666,685.3846119427243,31.03,2.858333333333333,10.563333333333333,1715.1299999999999,101.4629760765934,171.49,605.5699999999999
CP2,High,2244.132886,38.66169,-120.13065,1975,5.05,13.485,680.2759132747669,31.189999999999998,-1.2666666666666668,8.465,1516.74,90.22250589912122,146.81,588.37
