parent.pop,elevation.group,elev_m,timeframe,wtr_yr,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,ann_ppt,ppt_seasonality,tmean_wettest_month,tmean_driest_month,ppt_warmest_month,ppt_coldest_month
BH,low,511.4294422,beforehistoric,1896,14.600833333333334,14.175,6.436431405866472,33.25,650.7,133.98623332328728,8.975,21.69,3.16,43.42
BH,low,511.4294422,beforehistoric,1897,14.623333333333333,13.701666666666666,6.875698091279476,32.14,587.3900000000001,100.86338656960746,6.955,24.59,0,89.61
BH,low,511.4294422,beforehistoric,1898,14.543333333333335,14.478333333333333,6.97331580622399,35.67,304.45000000000005,91.7017556562491,9.595,24.817500000000003,0,26.7
BH,low,511.4294422,beforehistoric,1899,14.677083333333334,15.679166666666665,6.6791321763226,36.3,571.03,128.30015315796513,9.35,23.9525,0,38.31
BH,low,511.4294422,beforehistoric,1900,14.860833333333334,14.799999999999999,6.098416647463554,34.5,508.16,85.02713982630712,7.175,23.223333333333333,0,90.36
BH,low,511.4294422,beforehistoric,1901,15.245833333333334,15.086666666666666,6.499947144307242,33.78,639.34,102.66027156379094,6.885,23.636666666666667,0,147.36
BH,low,511.4294422,beforehistoric,1902,15.20625,16.259166666666665,6.916955821812735,34.65,487.95,127.72376237816651,9.075,23.76375,0,26.29
BH,low,511.4294422,beforehistoric,1903,14.773750000000001,16.905833333333334,7.190112252569181,37.29,510.41,137.23676099889192,9.45,21.882,0,39.11
BH,low,511.4294422,beforehistoric,1904,15.589583333333334,16.5975,6.9585710583597855,37.58,805.47,111.61109671604837,9.565,23.35,0.86,40.72
BH,low,511.4294422,beforehistoric,1905,15.802083333333334,16.83416666666667,6.43315363719047,35.809999999999995,442.25,107.51313087467571,11.115,22.11625,0,59.17
BH,low,511.4294422,beforehistoric,1906,15.539166666666667,16.606666666666666,6.80415442389739,39.6,798.75,130.07157053850764,10.15,23.343333333333334,0,29.79
BH,low,511.4294422,beforehistoric,1907,15.162083333333333,14.605833333333333,6.467210111693286,33.82,838.8600000000001,134.0781660823451,8.56,23.103333333333335,0,167.28
BH,low,511.4294422,beforehistoric,1908,15.32375,16.059166666666666,6.910233887963824,36.63,378.23,115.8888764959243,8.02,21.18,0,61.94
BH,low,511.4294422,beforehistoric,1909,14.892083333333334,14.982500000000002,6.838410055219951,34.24,717.9000000000001,174.0118658497347,8.815000000000001,21.70375,0,32.03
BH,low,511.4294422,beforehistoric,1910,15.38625,15.249166666666667,7.224269741327115,34.989999999999995,588.0500000000001,117.80804377486247,5.765,23.14,3.85,110.2
BH,low,511.4294422,beforehistoric,1911,14.656666666666666,15.28,6.349841563282337,35.51,785.76,174.3298323295962,7.970000000000001,24.5325,0,80.9
BH,low,511.4294422,beforehistoric,1912,13.979583333333334,15.895833333333332,6.202600795536328,33.79,350.16999999999996,113.96265412585376,8.435,22.26,0.21,35.08
BH,low,511.4294422,beforehistoric,1913,14.749583333333334,16.3975,7.016013973997866,35.71,315.90000000000003,104.0153173896209,5.42,19.3125,0.04,98.63
BH,low,511.4294422,beforehistoric,1914,15.1525,15.385,6.118891573717342,33.48,739.6099999999999,147.32970494411435,8.025,24.28,0,107.64
BH,low,511.4294422,beforehistoric,1915,14.62125,16.11916666666667,6.4886944074780075,35.300000000000004,573.9,125.73877987733073,7.795,21.081,0,95.64
BH,low,511.4294422,beforehistoric,1916,14.415000000000001,16.04,5.98966192702059,33.449999999999996,712.97,148.79100872797795,4.510000000000001,19.67,0.74,313.67
BH,low,511.4294422,beforehistoric,1917,14.332083333333333,17.025833333333335,8.132496110815193,39.93,452.63000000000005,146.56203556683198,7.4799999999999995,23.14375,0,43.84
BH,low,511.4294422,beforehistoric,1918,15.254583333333333,16.1475,6.519617061514263,34.67,531.0500000000001,166.39899699147628,10.385,23.682499999999997,0.67,17.27
BH,low,511.4294422,beforehistoric,1919,14.7625,16.146666666666665,7.181258910905146,36.05,493.48,128.34957795713208,6.76,24.161666666666665,0,47.82
BH,low,511.4294422,beforehistoric,1920,14.62,16.226666666666667,6.700905298404225,33.98,533.9399999999999,118.64122758903171,8.09,20.740000000000002,3.69,94.92
BH,low,511.4294422,beforehistoric,1921,15.509166666666667,15.055,7.0400641891873965,34.63,516.91,109.44331252277328,6.654999999999999,25.9075,0,145.81
BH,low,511.4294422,beforehistoric,1922,15.375,15.209999999999999,7.881642076254276,37.48,695.31,126.66083846405859,8.785,25.62333333333333,0,103.83
BH,low,511.4294422,beforehistoric,1923,14.962083333333332,14.939166666666667,6.620817533402205,32.830000000000005,613.4800000000001,113.96014929968946,8.455,25.1025,0,110.59
BH,low,511.4294422,beforehistoric,1924,15.595833333333333,17.633333333333333,6.729377532112236,37.43,277.08000000000004,130.87930757608353,9.225000000000001,23.271250000000002,0,52.94
BH,low,511.4294422,beforehistoric,1925,14.8775,15.233333333333333,6.204611371611221,34.39,583.9099999999999,95.67114567858208,10.105,20.335,0.04,94.99
BH,low,511.4294422,beforehistoric,1926,16.095,16.305,6.785082902957044,36.58,410.7799999999999,138.56135327067895,9.29,23.578333333333333,0,68.54
BH,low,511.4294422,beforehistoric,1927,15.235416666666666,15.915833333333333,6.3341877065267935,35.91,651.4199999999998,114.016065703088,13.91,24.585,0,31.95
BH,low,511.4294422,beforehistoric,1928,15.760833333333332,15.821666666666665,6.621993600300762,33.73,400.42,132.66581813814452,12.09,23.34,0,66.38
BH,low,511.4294422,beforehistoric,1929,14.950416666666667,16.072499999999998,7.294813057089179,35.41,421.53000000000003,90.40053519046089,10.83,22.95,0,51.93
BH,low,511.4294422,beforehistoric,1930,15.474583333333333,16.0375,6.173652395585222,34.6,390.19000000000005,124.71474814277757,5.915,20.66,0,131.9
BH,low,511.4294422,beforehistoric,1931,16.533749999999998,16.495833333333334,7.27173392008711,40.279999999999994,321.9,116.72880883939202,7.755000000000001,29.064999999999998,0,1.87
BH,low,511.4294422,beforehistoric,1932,15.172083333333333,15.5175,7.4716228182289015,35.25,602.37,138.04196615824424,6.205,21.545,0.14,105.51
BH,low,511.4294422,beforehistoric,1933,15.415416666666667,15.669166666666666,7.937150982543861,38.97,409.13,143.92317614281055,4.6899999999999995,25.153333333333332,0,178.14
BH,low,511.4294422,beforehistoric,1934,17.045416666666668,16.265833333333333,6.434270975986653,34.39,361.92,136.03478302114124,8.135,26.255000000000003,0,51.71
BH,low,511.4294422,beforehistoric,1935,15.374583333333334,15.079166666666666,7.14340142379771,34.37,708.5299999999999,99.14502061141847,6.875,23.911666666666665,0,149.01
BH,low,511.4294422,beforehistoric,1936,16.28,15.605,7.161182926660294,34.95,686.32,164.83621503951431,7.64,26.31,1.75,344.86
BH,low,511.4294422,beforehistoric,1937,15.344166666666666,15.906666666666666,7.975724484998593,40,634.7099999999999,142.05803169157736,7.36,23.49,0,101.01
BH,low,511.4294422,beforehistoric,1938,15.72875,15.394166666666667,7.039226172928126,33.839999999999996,918.5899999999999,120.86353004671362,8.245,25.125,1.51,114.08
BH,low,511.4294422,beforehistoric,1939,15.938749999999999,16.559166666666666,7.252789157846919,36.98,403.6700000000001,87.10626703505046,10.745000000000001,26.104999999999997,0,72.3
BH,low,511.4294422,beforehistoric,1940,16.605833333333333,16.258333333333333,6.248494303478725,32.42,642.36,162.4013928778239,8.87,23.615000000000002,0,276.09
BH,low,511.4294422,beforehistoric,1941,15.209583333333333,15.307500000000001,5.733517268235224,32.21,796.9100000000001,124.41327541991154,9.72,21.763333333333332,0,104.7
BH,low,511.4294422,beforehistoric,1942,15.367083333333332,15.940833333333334,6.811058006965028,35.15,582.6799999999998,118.92249012010518,7.995,24.145,0,68.97
BH,low,511.4294422,beforehistoric,1943,15.642916666666666,15.990833333333333,6.173797806541821,33.2,660.6000000000001,120.22312555407987,11.01,23.868333333333332,0,163.07
BH,low,511.4294422,beforehistoric,1944,15.070416666666667,16.069166666666668,6.612386262411879,33.589999999999996,463.23,111.40383914404535,6.88,24.252499999999998,0,145.78
BH,low,511.4294422,beforehistoric,1945,15.245000000000001,15.34,7.264702021042947,36.2,672.9899999999999,120.22993089687307,8.629999999999999,26.840000000000003,0,11.7
BH,low,511.4294422,beforehistoric,1946,14.986666666666666,16.156666666666666,6.972460871604847,35.49,484.08000000000004,117.44627047645291,7.48,22.990000000000002,0,25.79
BH,low,511.4294422,beforehistoric,1947,15.545833333333334,16.363333333333333,6.586560639712206,35.199999999999996,440.98,113.4641229288017,9.065,23.0825,1.21,21.35
BH,low,511.4294422,beforehistoric,1948,14.382916666666668,16.9175,6.79251408080092,34.870000000000005,437.54,129.97554319070335,7.904999999999999,23.261666666666667,0,23.51
BH,low,511.4294422,beforehistoric,1949,14.349166666666667,16.918333333333333,7.715348584988159,39.519999999999996,382.10999999999996,136.74157433802918,8.78,21.08625,0,58.32
BH,low,511.4294422,beforehistoric,1950,15.574583333333333,17.205833333333334,6.9918125684563535,37.919999999999995,536.74,95.32647173874365,4.68,22.7675,0.32,145.88
BH,low,511.4294422,beforehistoric,1951,15.607916666666668,16.624166666666667,6.352370873909754,33.92,631.6299999999999,128.26808286895218,13.28,23.775000000000002,0,93.74
BH,low,511.4294422,beforehistoric,1952,15.143749999999999,16.255833333333335,7.226737955486744,35.67,744.03,125.04789334712895,6.065,24.525,3.12,203.63
BH,low,511.4294422,beforehistoric,1953,14.737083333333334,16.3675,6.395392325137235,34.99,476.67999999999995,122.90732132688001,7.2700000000000005,23.901666666666667,0,173.49
BH,low,511.4294422,beforehistoric,1954,15.13375,17.0125,6.256220222887997,35.81,491.87,110.2473151350983,8.530000000000001,21.075,0,92.26
BH,low,511.4294422,beforehistoric,1955,14.760833333333332,16.296666666666667,7.333970719545552,37.15,440.13000000000005,113.34964522348967,4.91,23.213749999999997,0,124.52
BH,low,511.4294422,beforehistoric,1956,15.132916666666667,15.365833333333335,6.548860920500649,34.559999999999995,828.91,167.17444195306197,8.844999999999999,23.256666666666668,0,38.23
BH,low,511.4294422,beforehistoric,1957,15.3825,15.871666666666666,6.849725442407427,36.26,450.26,97.46342687348664,15.885000000000002,24.697499999999998,0,84.57
BH,low,511.4294422,beforehistoric,1958,15.78875,15.520833333333334,7.1683132049698735,35.19,796.6700000000001,110.22213946608821,8.485,23.3675,0,101.44
BH,low,511.4294422,beforehistoric,1959,16.375416666666666,17.145833333333332,6.40151418818354,35.690000000000005,403.75,136.9630476622688,7.88,23.14875,0,127.95
BH,low,511.4294422,beforehistoric,1960,16.104583333333334,17.5475,7.289812772983372,37.5,393.05,137.33216749691584,8.09,22.39375,0,92.02
BH,low,511.4294422,beforehistoric,1961,15.553333333333333,16.516666666666666,7.6153598772878786,38.32,366.37000000000006,113.31395698196766,9.92,26.4,1.95,31.68
BH,low,511.4294422,beforehistoric,1962,14.689166666666667,16.161666666666665,7.2370290970477065,36.71,622.7500000000001,153.16639348149357,7.539999999999999,24.154999999999998,1.31,59.79
BH,low,511.4294422,beforehistoric,1963,15.044583333333332,15.464166666666667,6.2983192052011825,35.5,644.6800000000001,103.10935511198339,10.195,23.285,0,109.07
BH,low,511.4294422,historic,1964,14.584166666666667,15.845,7.338985511181591,35.519999999999996,403.23,116.51415480932876,10.1,25.314999999999998,0,8.93
BH,low,511.4294422,historic,1965,14.6975,15.125,6.219818215700812,32.599999999999994,627.5300000000001,128.5925863690359,8.809999999999999,20.60333333333333,8.87,88.08
BH,low,511.4294422,historic,1966,15.489166666666666,16.18,7.0484904358481195,36.17,420.47,172.1246153567976,11.53,21.5325,0,94.54
BH,low,511.4294422,historic,1967,15.275416666666667,15.160833333333333,7.6499332909549365,36.06,783.6400000000001,109.14671051275174,8.004999999999999,26.985,0,149.34
BH,low,511.4294422,historic,1968,15.590833333333332,16.193333333333335,6.768992752159502,37.199999999999996,407.05,86.44562802851492,5.17,23.445,0,73.47
BH,low,511.4294422,historic,1969,14.841666666666667,14.888333333333334,7.339186025381256,35.43,988.64,120.87980067497978,6.75,25.5,0.02,136.7
BH,low,511.4294422,historic,1970,15.779166666666667,16.531666666666666,6.764581164664471,34.760000000000005,506.85,128.69999037211826,8.725,22.89375,0,77.86
BH,low,511.4294422,historic,1971,14.696666666666667,15.578333333333333,7.041807081260958,34.76,449.81,127.97790210272142,11.934999999999999,23.884999999999998,0,35.18
BH,low,511.4294422,historic,1972,15.295416666666666,15.610833333333332,7.475701383431686,37.21,329.0300000000001,141.92130601574644,5.04,25.567500000000003,0,26.11
BH,low,511.4294422,historic,1973,14.999583333333334,14.680833333333332,7.621915608157754,35.55,738.1499999999999,109.67278361230252,9.375,25.2,0,78.49
BH,low,511.4294422,historic,1974,15.605833333333333,15.298333333333334,7.178562097514988,33.76,626.6899999999999,95.79702048853878,10.495,22.13,16.96,91.58
BH,low,511.4294422,historic,1975,14.331666666666667,15.206666666666667,7.210585757738199,33.51,637.47,106.02838127966083,7.73,24.009999999999998,0.03,86.15
BH,low,511.4294422,historic,1976,14.648333333333333,15.865,6.680127357704456,35.31,306.19,98.403553541350007,8.53,21.185,0.79,7.71
BH,low,511.4294422,historic,1977,15.418333333333333,15.84,7.0888854532780385,35.43,223.74999999999997,91.9447232367148,5.4399999999999995,25.137500000000003,0,48.05
BH,low,511.4294422,historic,1978,15.92625,14.4275,5.900236946320653,30.259999999999998,1023.4100000000001,105.61778544084571,9.41,21.55125,0,138.22
BH,low,511.4294422,historic,1979,15.158333333333333,15.048333333333334,7.407178438801271,34.89,634.9000000000001,111.38107839683715,6.515,23.240000000000002,3.21,51.46
BH,low,511.4294422,historic,1980,15.459583333333333,15.1525,6.024389994896251,31.989999999999995,680.3200000000002,130.53004854180185,9.065000000000001,21.605,2.02,236.09
BH,low,511.4294422,historic,1981,16.351666666666667,15.643333333333333,6.585057925241651,32.94,429.22999999999996,119.45056090940044,9.870000000000001,24.583750000000002,0,28.73
BH,low,511.4294422,historic,1982,15.077083333333334,13.845833333333333,6.37174389513197,33.06,985.0400000000001,86.5765708534196,5.635,18.12,3.35,202.88
BH,low,511.4294422,historic,1983,14.846666666666668,13.456666666666667,6.7507350890421,31.24,1108.9300000000003,98.55575014206038,9.93,21.5925,2.47,149.3
BH,low,511.4294422,historic,1984,15.779166666666667,14.915,7.149091434114781,34.26,557.9900000000001,138.1302343857928,10.355,25.555,1.47,6.26
BH,low,511.4294422,historic,1985,14.940000000000001,14.605,7.1574551089310825,34.51,440.47,117.30255165315425,9.825,26.475,0,22.49
BH,low,511.4294422,historic,1986,15.482083333333332,14.474166666666667,6.0635496123570345,33.32,737.65,140.54800320493948,10.095,23.71833333333333,0,58.05
BH,low,511.4294422,historic,1987,15.883333333333333,15.378333333333332,6.498320878690452,33.08,366.46000000000004,125.85342568908735,8.99,23.427500000000002,0,58.41
BH,low,511.4294422,historic,1988,15.785,15.598333333333333,6.813431254114585,35.18,359.0499999999999,113.7164549399366,13.605,23.0875,0,80.26
BH,low,511.4294422,historic,1989,15.120000000000001,15.226666666666667,6.755517610207096,35.85,549.9499999999999,93.17535174358328,11.3,25.235,0,27.74
BH,low,511.4294422,historic,1990,15.63875,15.625833333333334,6.8591061321296225,34.56,337.11999999999995,110.71381000550127,7.285,23.945,0,75.66
BH,low,511.4294422,historic,1991,15.25625,15.414166666666667,7.155723114784036,36.77,534.99,196.61667952458373,7.8999999999999995,26.130000000000003,0,28.82
BH,low,511.4294422,historic,1992,16.58875,14.539166666666667,6.765415436078355,34.19,463.72999999999996,127.19160957575207,10.649999999999999,24.445,0,42.66
BH,low,511.4294422,historic,1993,15.394166666666667,14.628333333333334,6.495201317242996,32.470000000000006,766.1499999999999,139.8032630332342,6.98,23.418333333333333,0,161.94
BH,low,511.4294422,recent,1994,15.97,15.368333333333332,6.889157159162242,34.11,401.67,90.63874565177404,7.91,26.2225,0,59.2
BH,low,511.4294422,recent,1995,15.255833333333333,13.896666666666667,6.731722673396102,33.18,852.7800000000001,132.12876472287869,9.035,18.560000000000002,0.21,59.33
BH,low,511.4294422,recent,1996,16.70625,15.092500000000001,6.46035501592739,33.019999999999996,595.03,104.18307573131489,10.52,21.619999999999997,0.11,78.92
BH,low,511.4294422,recent,1997,16.4225,14.65,6.375658789489915,30.19,858.86,178.84838659833403,8.925,25.005000000000003,0,323.27
BH,low,511.4294422,recent,1998,15.0025,13.296666666666667,6.788708037482671,34.08,957.67,111.13864783851163,7.8,26.35,0,57.92
BH,low,511.4294422,recent,1999,15.04125,15.184166666666668,7.0178237772248035,34.37,448.53000000000003,116.85445249272593,7.855,23.741666666666667,0,54.81
BH,low,511.4294422,recent,2000,16.184166666666666,15.231666666666666,6.273825798626796,33.69,749.3,131.78383006960516,9.709999999999999,23.71,0.01,1.83
BH,low,511.4294422,recent,2001,16.33125,15.585833333333333,7.548467973701683,34.57,390.93000000000006,126.09838099698447,7.23,24.7825,0,113.97
BH,low,511.4294422,recent,2002,16.090833333333332,15.145,6.997539123711905,34.800000000000004,465.42999999999995,125.89713725382384,7.48,24.985,0.34,48.34
BH,low,511.4294422,recent,2003,16.691666666666666,15.463333333333335,7.2015463406805695,34.93,508.65999999999997,106.57648849622993,8.43,24.915,0.49,140.75
BH,low,511.4294422,recent,2004,16.18166666666667,15.271666666666667,6.879581889162812,33.419999999999995,533.3,128.81125868317227,15.905,25.697499999999998,0,52.58
BH,low,511.4294422,recent,2005,15.655416666666667,14.844166666666666,6.915539963909126,35.339999999999996,747.5500000000001,115.91880235196767,7.859999999999999,27.735,0,229.74
BH,low,511.4294422,recent,2006,16.1625,14.83,7.146766115460259,35.33,721.0899999999999,118.93695514573697,11.785,26.244999999999997,0,150.69
BH,low,511.4294422,recent,2007,15.896666666666667,15.203333333333333,6.86998720831591,35.73,349.90000000000003,124.26118132985818,8.91,24.2625,0,24.75
BH,low,511.4294422,recent,2008,16.100833333333334,15.078333333333333,7.46001213541949,34.410000000000004,445.64000000000004,166.4599373625277,6.745,24.8125,0,103.49
BH,low,511.4294422,recent,2009,16.047083333333333,14.4375,7.11792534199695,34.55,550.17,90.28552190924579,8.65,26.794999999999998,0,78.63
BH,low,511.4294422,recent,2010,15.168333333333333,14.075,6.755190709014181,33.18,653.9,101.02821572459595,9.075,23.45625,0,119.87
BH,low,511.4294422,recent,2011,15.157083333333333,13.907499999999999,6.921962234384295,33.02,882.2400000000001,110.50288010109419,9.015,24.435,0.38,114.59
BH,low,511.4294422,recent,2012,16.120833333333334,15.281666666666666,7.272942331100608,36.599999999999994,317.5799999999999,126.01756286311998,13.110000000000001,22.855,0,0.01
BH,low,511.4294422,recent,2013,16.224583333333335,14.955833333333333,7.093038026612413,36.04,395.8400000000001,177.12628982425957,7.605,27.475,0.1,24.48
BH,low,511.4294422,recent,2014,17.34166666666667,15.719999999999999,6.528913780370756,35.089999999999996,240.93,100.08038270855171,10.555,26.4925,0,15.86
BH,low,511.4294422,recent,2015,17.420416666666668,14.662500000000001,6.187198829523794,31.009999999999998,275.03999999999996,128.36583098241914,9.84,25.685,0.08,5.71
BH,low,511.4294422,recent,2016,16.316666666666666,14.553333333333333,7.016076776470832,34.48,757.1899999999999,105.61008477979775,8.36,26.119999999999997,0,155.14
BH,low,511.4294422,recent,2017,16.577916666666667,13.969166666666666,7.29836297284078,34.58,966.56,143.43153563026505,7.075,27.56,0.05,363.94
BH,low,511.4294422,recent,2018,16.74416666666667,14.87,6.799718187119407,34.559999999999995,487.91999999999996,185.61017776184778,9.875,24.927500000000002,0,14.84
BH,low,511.4294422,recent,2019,16.05,13.923333333333334,6.928955713000861,33.06,779.17,117.21968976328303,6.44,22.77166666666667,0,233.15
BH,low,511.4294422,recent,2020,17.14125,14.505833333333333,7.095866314270584,33.19,397.3999999999999,138.51793759765553,9.01,23.708333333333332,0.27,22.53
BH,low,511.4294422,recent,2021,17.2075,14.485000000000001,7.839318297124845,34.63,401.06,134.58118651296212,8.67,24.22,0.07,152.47
BH,low,511.4294422,recent,2022,17.955833333333334,13.831666666666667,7.3781596724057925,32.82,324.81000000000006,197.0644605495932,8.27,23.96,3.26,196.22
BH,low,511.4294422,recent,2023,15.864166666666666,12.255,7.819954031872953,35.14,1032.4899999999998,134.43895619619047,7.710000000000001,28.520000000000003,0.04,116.36
CC,low,313,beforehistoric,1896,15.525416666666667,13.0075,6.2177438389635915,32.69,1137.5499999999995,120.85449849684069,10.085,22.48,4.84,130.89
CC,low,313,beforehistoric,1897,15.359583333333333,13.297500000000001,6.403590419846629,30.78,1067.32,108.65603922227372,8.03,24.335,0,113.15
CC,low,313,beforehistoric,1898,15.024583333333334,13.770833333333334,6.500383715364016,34.13,617.96,112.74583143599641,10.5,24.86,0,35.76
CC,low,313,beforehistoric,1899,14.570833333333333,13.913333333333334,6.0592824482671865,32.75,991.3199999999998,106.27969355584821,9.795,23.89,0,57.58
CC,low,313,beforehistoric,1900,15.115833333333333,12.685,5.595633782177174,31.08,1034.69,85.32147512532566,7.505,21.41,1.08,205.28
CC,low,313,beforehistoric,1901,15.22375,13.344166666666666,6.067002077183216,31.390000000000004,1049.5200000000002,95.31216811239591,7.025,22.4675,1.95,241.98
CC,low,313,beforehistoric,1902,15.064583333333333,13.1525,6.175844240533705,31.26,984.39,137.52559034943616,10.085,22.735,0.81,45.51
CC,low,313,beforehistoric,1903,14.950833333333334,14.396666666666667,6.9939171081127,34.15,958.72,122.0412911439821,7.215,23.450000000000003,0,60.2
CC,low,313,beforehistoric,1904,16.204583333333332,13.639166666666666,6.543295825893211,32.06,1508.87,114.22405893575952,9.115,24.3525,0,59.19
CC,low,313,beforehistoric,1905,16.445416666666667,14.589166666666666,6.0929588491863935,32.89,837.02,99.10212921480571,13.295000000000002,26.509999999999998,0,163.58
CC,low,313,beforehistoric,1906,16.13625,14.820833333333333,6.452591137393073,36.849999999999994,1269.02,121.68119659425003,9.040000000000001,26.4875,0,64.45
CC,low,313,beforehistoric,1907,15.272916666666667,14.085833333333333,5.943747462797789,32.07,1462.48,126.59375951872215,8.835,23.7575,0,236.34
CC,low,313,beforehistoric,1908,15.88875,15.487499999999999,6.602918819114633,35.01,757.13,119.64933659475003,8.14,26.33,0,223.97
CC,low,313,beforehistoric,1909,15.611666666666666,14.33,6.585687074438342,32.74,1337.12,168.42389375928948,8.965,24.66,0,90.24
CC,low,313,beforehistoric,1910,15.489583333333334,15.190833333333334,7.086900995477287,35.379999999999995,843.72,115.51361467658558,6.050000000000001,23.705000000000002,0,151.1
CC,low,313,beforehistoric,1911,15.102500000000001,14.916666666666666,6.378173897968546,35.38,1147.5499,158.46861496544815,7.3,24.7775,0,109.85
CC,low,313,beforehistoric,1912,15.0275,14.719999999999999,6.14171559538094,32.66,656.26,86.37963518363625,8.06,23.854999999999997,0,50.2
CC,low,313,beforehistoric,1913,15.717083333333333,15.1675,7.404850823595097,36.75,643.52,112.25656138473144,4.925,25.055,0,188.7
CC,low,313,beforehistoric,1914,16.050833333333333,13.940000000000001,6.173645907231705,32.269999999999996,1419.9999999999998,125.098933902742,7.91,23.481666666666666,0,353.42
CC,low,313,beforehistoric,1915,16.002916666666668,13.960833333333333,6.693323491066348,33.99,1164.6899999999998,125.89199893067106,8.995000000000001,23.141666666666666,0,174.27
CC,low,313,beforehistoric,1916,15.596666666666668,13.825000000000001,6.390143451702264,32.2,1131.86,145.82704233689998,4.775,24.279999999999998,12.82,484.1
CC,low,313,beforehistoric,1917,15.628333333333332,15.311666666666667,7.865539724107632,37.75,803.29,116.01394035597595,9.22,23.583333333333332,0,89.45
CC,low,313,beforehistoric,1918,16.165416666666665,15.090833333333334,6.330829494097384,33.5,726.48,113.53765701889476,8.425,24.651666666666667,0,117.42500000000001
CC,low,313,beforehistoric,1919,15.501666666666667,14.873333333333333,6.926924193888569,34.629999999999995,765.4900000000001,142.1300069481361,7.65,24.156666666666666,0,58.27
CC,low,313,beforehistoric,1920,15.675416666666667,14.900833333333333,6.450929622343143,32.83,658.0900000000001,112.00079835804146,9.66,24.439999999999998,6.59,127.72
CC,low,313,beforehistoric,1921,15.810833333333333,13.985,6.818792159550804,34.010000000000005,1152.71,125.6694832245562,10.355,25.51,0,266.55
CC,low,313,beforehistoric,1922,15.601666666666667,14.701666666666666,7.459708236231291,36.86,945.24,115.77340141235193,7.135,25.09,0,84.1
CC,low,313,beforehistoric,1923,15.42875,14.6425,6.543307866890347,32.86,843.73,123.29449448984465,7.98,25.005000000000003,0.02,118.81
CC,low,313,beforehistoric,1924,16.426666666666666,16.038333333333334,6.471864749307833,35.01,506.53999999999996,115.97032191148908,12.095,23.965,0,81.11
CC,low,313,beforehistoric,1925,15.569583333333334,14.215833333333334,6.58545900185792,34.65,876.0999999999998,112.78835998881287,9.99,26.68,0,186.92
CC,low,313,beforehistoric,1926,16.77,15.45,6.750490554565107,36.300000000000004,875.4300000000001,122.55445622151517,10.25,25.965,0,150.48
CC,low,313,beforehistoric,1927,16.12875,14.494166666666667,6.280501979430972,34.269999999999996,1124.8,117.71161006986652,14.065,26.409999999999997,0,47.66
CC,low,313,beforehistoric,1928,16.473333333333333,14.965,6.672920967793957,33.809999999999995,861.11,123.60845192427276,12.725,23.49125,0,121.1
CC,low,313,beforehistoric,1929,15.47875,15.610833333333334,7.1622555884048404,35.4,626.5799999999999,98.40736654461294,6.58,24.101666666666667,0,52.43
CC,low,313,beforehistoric,1930,16.29375,15.275833333333333,6.03904346918676,34.42,947.5799999999999,144.5644824563433,10.59,21.8475,0,215.18
CC,low,313,beforehistoric,1931,17.439166666666665,15.551666666666666,6.9309043858691775,38.419999999999995,557.53,88.78352967756715,8.74,28.197499999999998,0,23.53
CC,low,313,beforehistoric,1932,16.294166666666666,15.113333333333333,7.410329042299776,33.88999999999999,806.64,129.25580407002445,6.859999999999999,25.5175,0,110.95
CC,low,313,beforehistoric,1933,16.032083333333333,15.647499999999999,7.712682724617036,39.199999999999996,679.7199999999999,117.85381701022921,5.3100000000000005,24.7475,0,116.93
CC,low,313,beforehistoric,1934,17.735,15.208333333333332,6.316711241547369,33.059999999999995,667.4100000000001,134.3513940983039,7.785,26.195,0,254.46
CC,low,313,beforehistoric,1935,16.314166666666665,14.466666666666667,7.078418812050321,33.730000000000004,1034.76,100.8258580039933,7.465,25.5475,0,217.09
CC,low,313,beforehistoric,1936,17.10125,15.225833333333334,6.93770106178749,33.72,1062.51,135.4760959354899,9.04,26.65,0.62,379.29
CC,low,313,beforehistoric,1937,16.03625,15.064166666666667,7.860717098042299,39.05,990.5600000000001,123.15282015773803,7.930000000000001,25.313333333333333,0,169.38
CC,low,313,beforehistoric,1938,16.53125,13.814166666666667,7.008611302274056,33.13,1477.0000000000002,107.12177517055474,8.66,26.07,0,139.56
CC,low,313,beforehistoric,1939,16.7975,15.541666666666668,7.167949973191904,35.36000000000001,516.67,88.6924856222539,11.78,26.5975,0,57.46
CC,low,313,beforehistoric,1940,17.235833333333332,14.383333333333333,6.275626674007556,30.98,1249.4099999999999,139.43180473088495,8.755,25.717499999999998,0,402.64
CC,low,313,beforehistoric,1941,16.265416666666667,13.775833333333333,5.921154086805795,31.36,1434.6100000000001,106.36104913020085,10.205,25.265,0,294.74
CC,low,313,beforehistoric,1942,16.079583333333332,14.2525,6.614615861289621,32.9,1318.89,112.98191295783064,8.675,24.511666666666667,0,219.46
CC,low,313,beforehistoric,1943,16.164583333333333,14.089166666666667,6.1156983018864635,31.910000000000004,1084.8100000000002,114.62358500142426,8.185,23.71,0.18,324.92
CC,low,313,beforehistoric,1944,16.128333333333334,14.855,6.618708104282661,32.59,807.7900000000002,104.78182664646629,8.115,24.810000000000002,0,145.2
CC,low,313,beforehistoric,1945,16.345416666666665,14.269166666666667,7.261702298025686,35.260000000000005,1028.3,104.72621611677995,10.235,25.666666666666668,0,44.34
CC,low,313,beforehistoric,1946,15.792083333333334,14.6875,6.940429793586055,34.14,821.4599999999999,143.63404723373486,7.9,23.435000000000002,3.07,62.15
