parent.pop,elevation.group,elev_m,Lat,Long,Gowers_Dist,bias,std.error,conf.low,conf.high,TimePd
SQ2,Mid,1934.45122,36.66557,-118.83543,0.3732301212684478,0.0013152255279153535,0.02264141359450312,0.32753854053623077,0.4162912509448341,Historical
SQ1,Mid,1921.036585,36.56435,-118.7764,0.37580849450700843,-8.310838600211201e-4,0.021625966621449617,0.33425346265812295,0.41902569407593615,Historical
CC,Low,313,39.58597,-121.43311,0.3761763075605389,0.003725182576285402,0.031266699319210264,0.3111695204031584,0.4337327295653486,Historical
TM2,Low,379.1526973,39.59255,-121.55072,0.43188496416379074,7.642792648488994e-4,0.033276251580630245,0.3659004302604125,0.49634093953747116,Historical
CP2,High,2244.132886,38.66169,-120.13065,0.4580929249674557,-0.0023205163569772203,0.03469096320312461,0.3924204028573044,0.5284064797915614,Historical
SQ3,High,2373.170732,36.72109,-118.84933,0.4751556174811782,-0.0025924964602337397,0.02281153706962046,0.43303832285295546,0.5224579050298683,Historical
YO7,High,2469.978665,37.80903,-119.56605,0.4992778566507681,-0.0042507635793543885,0.03128405898243282,0.4422129913343275,0.5648442491259177,Historical
CP3,High,2266.382201,38.70649,-120.08797,0.5006344993753324,-0.0027752080260748935,0.03548952960680309,0.43385150754380536,0.5729679072590094,Historical
YO8,High,2590.97836,37.81117,-119.48624,0.5237610745212554,-0.005439294113129822,0.032503202206224595,0.46549526292796223,0.5929054743408082,Historical
LV3,High,2353.550747,40.47917,-121.52311,0.6159749073123131,-0.008875290402792446,0.02412901221033239,0.5775582028003269,0.6721421926298842,Historical
LV1,High,2593.416641,40.47471,-121.50486,0.61675718190996,-0.009355684327414737,0.024082053679837952,0.5789129083511321,0.6733128241236174,Historical
LVTR1,High,2741.38982,40.47917,-121.5032,0.6318601059709819,-0.010433291656822274,0.023724800566406475,0.595793642977252,0.6887931522783562,Historical
YO11,High,2872.295032,37.93844,-119.23157,0.6570429720112192,-0.006505938193059557,0.029472316582839747,0.6057842311609503,0.7213135892476072,Historical
