parent.pop,elevation.group,elev_m,Lat,Long,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,tmean_wettest_quarter,tmean_driest_quarter,ann_ppt,ppt_seasonality,ppt_warmest_quarter,ppt_coldest_quarter
CC,Low,313,39.58597,-121.43311,1965,58.06416666666667,0,94.89916666666667,8.895833333333334,22.648333333333333,15.772083333333333,13.752500000000001,629.3916058866737,31.6,8.823333333333334,19.084999999999997,1138.7899999999997,129.96830448143604,203.29000000000002,670.2
CC,Low,313,39.58597,-121.43311,1966,65.51,0,57.79583333333333,8.884166666666665,23.660833333333333,16.2725,14.776666666666667,724.106235927499,35.14,6.903333333333333,19.32,693.5500000000001,129.09172209802543,40.699999999999996,382.48
CC,Low,313,39.58597,-121.43311,1967,57.333333333333336,0,111.39583333333334,9.159166666666668,23.0175,16.088333333333335,13.858333333333333,778.7145682391455,35.11,8.456666666666667,20.408333333333335,1336.75,109.89087040706087,208.85,566.88
CC,Low,313,39.58597,-121.43311,1968,61.619166666666665,0,71.10333333333332,8.455,23.83,16.1425,15.375,636.9476038105489,34.88,8.438333333333334,20.096666666666668,853.2400000000001,97.93641542548602,117.41,485.93
CC,Low,313,39.58597,-121.43311,1969,63.01416666666667,1.7858333333333336,107.96333333333334,8.308333333333334,22.296666666666667,15.3025,13.988333333333335,753.6945215524536,34.62,6.32,16.925,1295.56,124.02388118502357,81.78,929.65
CC,Low,313,39.58597,-121.43311,1970,61.06,0,95.85583333333332,8.965833333333332,23.876666666666665,16.42125,14.910833333333333,622.7446260853495,31.49,9.876666666666667,19.541666666666668,1150.2700000000002,152.57689111504834,126.99000000000001,884.6099999999999
CC,Low,313,39.58597,-121.43311,1971,63.469166666666666,0,76.6575,8.319166666666666,22.330833333333334,15.325000000000001,14.011666666666667,701.3871969176512,33.81,12.611666666666666,20.34,919.89,133.18597197222527,50.33,382.48
CC,Low,313,39.58597,-121.43311,1972,62.455,0,57.405,8.557500000000001,22.83416666666667,15.695833333333333,14.276666666666666,696.9847015842056,34.63999999999999,7.136666666666667,20.833333333333332,688.86,91.21505250571457,45.199999999999996,357.1
CC,Low,313,39.58597,-121.43311,1973,63.09,0.5916666666666666,101.32583333333334,8.754166666666666,22.289166666666667,15.521666666666667,13.535,748.5111990822282,34.900000000000006,6.923333333333333,20.150000000000002,1215.91,115.89763133047603,32.54,752.73
CC,Low,313,39.58597,-121.43311,1974,56.030833333333334,0,113.715,9.15,22.6825,15.91625,13.5325,706.2860328700212,31.37,12.993333333333332,20.599999999999998,1364.58,111.86731457979229,74.2,495.41999999999996
CC,Low,313,39.58597,-121.43311,1975,52.784166666666664,0,85.38916666666665,8.324166666666667,21.802500000000002,15.063333333333333,13.478333333333333,695.9939698450024,31.22,7.536666666666666,17.786666666666665,1024.67,115.99395589282896,98.23,500
CC,Low,313,39.58597,-121.43311,1976,61.68833333333333,0,31.06,8.249166666666667,22.8775,15.563333333333334,14.628333333333334,638.9332136578529,33.38,13.314999999999998,18.168333333333337,372.7200000000001,82.30845487625668,43.79,154.20999999999998
CC,Low,313,39.58597,-121.43311,1977,73.83083333333333,0,28.418333333333333,8.971666666666668,23.569166666666668,16.270416666666666,14.5975,670.008529739915,33.449999999999996,12.455,16.955000000000002,341.02,84.75756613693413,50.190000000000005,137.02
CC,Low,313,39.58597,-121.43311,1978,55.615833333333335,0,107.71000000000001,10.049166666666666,23.0425,16.545833333333334,12.993333333333334,611.1997454088793,29.03,9.616666666666667,16.745,1292.52,109.55129139397835,214.45000000000002,748.98
CC,Low,313,39.58597,-121.43311,1979,55.51416666666667,0,79.2525,8.468333333333334,22.41,15.439166666666665,13.941666666666666,707.7351467030501,33.129999999999995,6.94,19.988333333333333,951.03,98.32617323313583,92.49,483.02
CC,Low,313,39.58597,-121.43311,1980,59.115833333333335,0,86.18583333333333,9.2125,22.7825,15.9975,13.57,591.2411636856518,30.65,9.608333333333334,20.261666666666667,1034.2299999999998,114.8410274411524,60.04,713.3499999999999
CC,Low,313,39.58597,-121.43311,1981,63.14083333333333,0,71.62916666666666,9.598333333333334,23.754166666666666,16.67625,14.155833333333334,647.3274120637028,31.03,9.651666666666666,21.064999999999998,859.5499999999998,105.52175965281461,77.28999999999999,416.14
CC,Low,313,39.58597,-121.43311,1982,51.15833333333333,0,130.63416666666666,9.3175,21.829166666666666,15.573333333333332,12.511666666666667,638.768500295449,31.74,14.063333333333333,16.775000000000002,1567.6100000000001,88.71764751691339,220.59000000000003,579.7
CC,Low,313,39.58597,-121.43311,1983,52.865,0,130.27583333333334,8.934166666666666,21.873333333333335,15.40375,12.939166666666667,652.0455270287358,30.35,8.503333333333334,19.643333333333334,1563.31,99.9640783173582,187.62,663.97
CC,Low,313,39.58597,-121.43311,1984,60.06166666666667,0,95.05916666666667,9.214166666666667,23.075,16.144583333333333,13.860833333333334,689.2836353231103,33.580000000000005,14.088333333333333,19.033333333333335,1140.7100000000003,137.9081472940295,95.63,545.9100000000001
CC,Low,313,39.58597,-121.43311,1985,62.78083333333333,0,57.045833333333334,8.3775,22.300833333333333,15.339166666666667,13.923333333333334,700.3163516756142,34.08,11.950000000000001,18.930000000000003,684.55,128.0011392641015,125.51,201.5
CC,Low,313,39.58597,-121.43311,1986,60.89833333333333,0,108.52666666666666,9.085833333333333,22.605,15.845416666666667,13.519166666666667,607.3491753788206,32.2,9.471666666666666,15.558333333333335,1302.32,117.37066890211526,193.13000000000002,720.24
CC,Low,313,39.58597,-121.43311,1987,62.62583333333333,0,51.23583333333333,8.960833333333333,23.949166666666667,16.455,14.988333333333333,651.2743801055115,32.68,8.005,21.341666666666665,614.83,130.5758623359226,9.12,350.54999999999995
CC,Low,313,39.58597,-121.43311,1988,56.10666666666667,0,63.23833333333334,9.051666666666666,23.77916666666667,16.415416666666665,14.727500000000001,652.1863041944287,33.050000000000004,9.166666666666666,20.416666666666668,758.8599999999999,135.4666959186967,94.66,460.85
CC,Low,313,39.58597,-121.43311,1989,60.9825,0,93.14333333333333,8.6625,22.448333333333334,15.555416666666668,13.785833333333334,648.2300538015152,33.07,13.268333333333333,18.080000000000002,1117.7199999999998,117.15685542319123,123.39999999999999,249.6
CC,Low,313,39.58597,-121.43311,1990,59.83083333333333,0,55.83916666666667,8.870833333333334,23.613333333333333,16.242083333333333,14.7425,654.2291250823831,33.629999999999995,7.756666666666667,16.389999999999997,670.0699999999999,122.0893746861304,29.63,320.6
CC,Low,313,39.58597,-121.43311,1991,58.84583333333333,0,66.71583333333332,8.4591666666666665,23.060000000000002,15.759583333333333,14.600833333333334,700.215338901779,35.18,11.713333333333333,20.205,800.5899999999999,181.07428881674937,29.28,167.01000000000002
CC,Low,313,39.58597,-121.43311,1992,60.49916666666667,0,68.33000000000001,9.920833333333334,24.09,17.005416666666665,14.169166666666667,657.8343069335832,34.01,8.84,21.75833333333333,819.96,114.650141037589,60.46,468.66
CC,Low,313,39.58597,-121.43311,1993,49.535833333333336,0,108.15666666666667,9.388333333333334,22.439166666666665,15.91375,13.050833333333333,647.5840810624165,30.689999999999998,7.626666666666666,17.808333333333334,1297.8799999999999,118.90100271152659,100.34,915.49
CP2,High,2244.132886,38.66169,-120.13065,1964,56.269999999999996,143.67249999999999,83.02416666666666,-1.2649999999999995,13.011666666666667,5.873333333333333,14.276666666666667,639.5057513897792,31.759999999999998,1.9333333333333333,5.4366666666666665,996.2900000000001,113.65812919174401,69.78999999999999,273.81
CP2,High,2244.132886,38.66169,-120.13065,1965,57.3475,622.1466083333333,159.02499166666666,-1.5908333333333333,11.723333333333333,5.06625,13.314166666666667,594.2346921193526,29.83,4.641666666666667,7.788333333333334,1908.2999000000002,135.75160869700042,372.96000000000004,1105.2899
CP2,High,2244.132886,38.66169,-120.13065,1966,67.11416666666668,181.82915833333337,75.26083333333334,-0.975833333333333,13.4925,6.258333333333333,14.468333333333334,717.2060795936274,35.98,4.501666666666666,9.354999999999999,903.1299999999999,129.12550789066094,93.10000000000001,394.44000000000005
CP2,High,2244.132886,38.66169,-120.13065,1967,51.13666666666667,392.01913333333334,157.67749999999998,-0.7933333333333338,12.044166666666666,5.625416666666666,12.8375,687.660574911692,32.56,0.009999999999999934,5.609999999999999,1892.13,91.46876440347289,431.07000000000005,685.77
