parent.pop,elevation.group,elev_m,Lat,Long,Gowers_Dist,bias,std.error,conf.low,conf.high,TimePd
WL2,High,2020.115818,38.8263,-120.25242,0.22560862836588205,-4.941119492067325e-4,0.01332632911357114,0.19998361520636176,0.2522218654238158,Recent
CP2,High,2244.132886,38.66169,-120.13065,0.25344659322699037,0.001219288340078617,0.011870753420299928,0.22896105571376824,0.27549355406005527,Recent
YO4,High,2157.57391,37.76378,-119.77244,0.25796435899117837,-2.0202371061484037e-5,0.019459496162772615,0.21984464972591017,0.29612447299856953,Recent
CP3,High,2266.382201,38.70649,-120.08797,0.26113636908422116,0.00433772740874272,0.011664227901038387,0.23393717508197598,0.2796601082689809,Recent
WL1,Mid,1613.837245,38.78608,-120.2143,0.2701784104191568,-8.466035582230802e-4,0.014044367793048075,0.24349855891737138,0.2985514690373884,Recent
SQ2,Mid,1934.45122,36.66557,-118.83543,0.2892208528009827,-0.0030648467692911963,0.023298967355243262,0.24662056267702268,0.3379508364635251,Recent
SQ3,High,2373.170732,36.72109,-118.84933,0.29059564658802123,-0.0018380814755761254,0.02165883195094856,0.24998319749253278,0.3348842586346619,Recent
SQ1,Mid,1921.036585,36.56435,-118.7764,0.3096793544250043,-0.0018720818893130375,0.024163842810242513,0.2641911746781549,0.35891169795047984,Recent
YO7,High,2469.978665,37.80903,-119.56605,0.3278142543551394,0.003136611170426351,0.012940021104747691,0.29931566786021935,0.35003961850920673,Recent
WR,Mid,1158,39.34346,-120.80659,0.35549638318482357,-0.004129405440492784,0.015021298235509595,0.3301845850826825,0.3890669921679502,Recent
YO8,High,2590.97836,37.81117,-119.48624,0.3556946536500516,0.0018486007958785078,0.013418892991115167,0.3275455058791904,0.3801465998291558,Recent
WV,Mid,748.8570558,40.74084,-123.00364,0.3665151945164182,-0.002497563039688122,0.01855511851291561,0.3326453935419193,0.4053801215702933,Recent
DPR,Mid,1018.591893,39.22846,-120.81518,0.37753339970370364,0.0017820953020828978,0.012786643403429677,0.35068994384774194,0.40081266495549955,Recent
YO11,High,2872.295032,37.93844,-119.23157,0.3880525559744662,-0.001103994718548551,0.014350717343056728,0.36102966154830923,0.41728343983772026,Recent
LV1,High,2593.416641,40.47471,-121.50486,0.4058296303042206,0.006786733944253831,0.01779956728363408,0.36415638554364654,0.433929407176287,Recent
TM2,Low,379.1526973,39.59255,-121.55072,0.406282424823454,-8.563097255472885e-4,0.02116835501339487,0.36564952111078947,0.4486279479872131,Recent
LV3,High,2353.550747,40.47917,-121.52311,0.4099661556087886,0.009399260236569229,0.016653183376789525,0.3679272557257708,0.4332065350186679,Recent
IH,Low,454.1298385,39.09332,-120.92114,0.422261684130245,-0.0026699616953718697,0.022381159700736696,0.3810653788799337,0.46879791277130006,Recent
FR,Mid,787,40.01362,-121.18498,0.423602540354042,-0.00464579010807914,0.02448524298767959,0.38025813605355724,0.476238524870685,Recent
LVTR1,High,2741.38982,40.47917,-121.5032,0.42895463696686503,0.005720523707352654,0.017805815770892,0.38833535563320876,0.458132870885816,Recent
CC,Low,313,39.58597,-121.43311,0.44500852115778844,-0.0040680495217773616,0.023430584408744487,0.4031534691017009,0.4949996722574307,Recent
SC,Low,421.5178299,38.41167,-120.73583000000001,0.49706981852766485,-0.004004342028473495,0.022441489231087405,0.4570896499037636,0.5450586712085131,Recent
BH,Low,511.4294422,37.40985,-119.96458,0.5660007888959232,-0.006763000797134211,0.021187752623638836,0.5312365576373813,0.6142910217487335,Recent
WL1,Mid,1613.837245,38.78608,-120.2143,0.24421234684763618,0.009570869849917812,0.014093558957007464,0.20701860902799185,0.2622643449674449,Historical
WL2,High,2020.115818,38.8263,-120.25242,0.24685507697635778,0.0029456499783473977,0.015689075707331766,0.21315940366091785,0.2746594503351029,Historical
YO4,High,2157.57391,37.76378,-119.77244,0.25006135559417575,0.002993086216914409,0.01425678009715039,0.21912549385133911,0.27501104490318357,Historical
SQ2,Mid,1934.45122,36.66557,-118.83543,0.2776756120420524,-0.0055663551014454304,0.018540631876062162,0.24690299641580069,0.3195809378711949,Historical
SQ3,High,2373.170732,36.72109,-118.84933,0.28975456006400624,-0.0019549174539628122,0.015266734076477134,0.26178722856652353,0.32163172646941457,Historical
SQ1,Mid,1921.036585,36.56435,-118.7764,0.2925525962370832,-0.005729187628320198,0.019999192353013073,0.2590840871336089,0.33747948059719785,Historical
CP2,High,2244.132886,38.66169,-120.13065,0.2963295031701225,-0.0017583787690694241,0.016266082031996497,0.2662069469869047,0.32996881689147917,Historical
YO7,High,2469.978665,37.80903,-119.56605,0.31317642544210694,0.013190681946361249,0.013217650517973818,0.27407962452027984,0.32589186247121155,Historical
CP3,High,2266.382201,38.70649,-120.08797,0.31733251380187083,-3.186952484302563e-4,0.017649411052247627,0.28305899903955256,0.3522434190610496,Historical
WV,Mid,748.8570558,40.74084,-123.00364,0.32589411727427253,0.007981575838111432,0.020280213647351223,0.278164053088575,0.3576610297837472,Historical
WR,Mid,1158,39.34346,-120.80659,0.3260658841598007,0.0027224904322325494,0.01650639390242671,0.29099145616418026,0.35569533129095604,Historical
YO8,High,2590.97836,37.81117,-119.48624,0.33797391529967563,0.013924677768839322,0.012895646256772805,0.29877423531019287,0.34932423975147975,Historical
DPR,Mid,1018.591893,39.22846,-120.81518,0.36106594536732417,-0.0020142126471828226,0.014219511631203453,0.3352104273395998,0.39094988868941416,Historical
TM2,Low,379.1526973,39.59255,-121.55072,0.3858797856421098,-0.003980887908668407,0.019292315173930825,0.35204843063147817,0.4276729164700782,Historical
