parent.pop,elevation.group,elev_m,Lat,Long,Gowers_Dist,bias,std.error,conf.low,conf.high,TimePd
CP2,High,2244.132886,38.66169,-120.13065,0.21272226031515304,-5.979936413451348e-4,0.01198687452954121,0.1898264115913969,0.23681409632159944,Historical
SQ1,Mid,1921.036585,36.56435,-118.7764,0.2159865893009602,1.8934869573300483e-4,0.01757692055152738,0.18134710936511164,0.25024737184534274,Historical
SQ3,High,2373.170732,36.72109,-118.84933,0.22177306358744547,6.636603323293133e-4,0.017277768319602486,0.18724559961546816,0.25497320689476416,Historical
CC,Low,313,39.58597,-121.43311,0.2519929597434309,-0.0019984562493372826,0.01633143011871347,0.2219824011440571,0.2860004308414793,Historical
WR,Mid,1158,39.34346,-120.80659,0.2656922397697758,-0.003050537112527174,0.016175046627917675,0.23704026804332828,0.30044528572127766,Historical
IH,Low,454.1298385,39.09332,-120.92114,0.2873135303968727,-0.002290929916377471,0.015362477665381466,0.2594945573758015,0.3197143632506988,Historical
YO8,High,2590.97836,37.81117,-119.48624,0.29660685551053423,6.729871547568878e-4,0.012418081477431921,0.27159487590292686,0.3202728608086278,Historical
FR,Mid,787,40.01362,-121.18498,0.3231471781154046,0.0021721307922684674,0.013135954955590348,0.2952290487076386,0.3467210459386337,Historical
TM2,Low,379.1526973,39.59255,-121.55072,0.33240831046680724,-0.0037792600717540537,0.02357929241227702,0.28997300662955977,0.3824021344475628,Historical
DPR,Mid,1018.591893,39.22846,-120.81518,0.3564392617218495,-0.003019457271718873,0.013741921255492598,0.3325250482544174,0.3863923897327193,Historical
YO11,High,2872.295032,37.93844,-119.23157,0.3650087005489853,-6.796147557370791e-4,0.013070843246425816,0.3400699332941592,0.3913066973152856,Historical
LV1,High,2593.416641,40.47471,-121.50486,0.4629100968509914,-0.005992577915457098,0.025116708982207896,0.41967482975114734,0.5181305197817496,Historical
LV3,High,2353.550747,40.47917,-121.52311,0.5021871488558555,-0.006675650951991685,0.027906762763575628,0.4541665498661355,0.5635590497495588,Historical
LVTR1,High,2741.38982,40.47917,-121.5032,0.509192841619107,-0.007133424447324788,0.025238563961274194,0.46685958968082386,0.5657929424520398,Historical
