parent.pop,elevation.group,elev_m,Lat,Long,Gowers_Dist,bias,std.error,conf.low,conf.high,TimePd
YO8,High,2590.97836,37.81117,-119.48624,0.36002158589371414,3.922395689052727e-4,0.018914349292855345,0.32255790291980174,0.396700789729816,Historical
CC,Low,313,39.58597,-121.43311,0.4071956445313256,-6.523268066294108e-5,0.024234784709811587,0.3597615720076759,0.45476018241630123,Historical
FR,Mid,787,40.01362,-121.18498,0.4241365218946938,-0.004317516993442738,0.013894543602069237,0.4012212338464594,0.4556868439298137,Historical
TM2,Low,379.1526973,39.59255,-121.55072,0.4322807818662372,-0.001610199591875583,0.02596363235618743,0.3830031971321466,0.48477876578407897,Historical
YO11,High,2872.295032,37.93844,-119.23157,0.43470722280331353,-0.0011709043867315083,0.02152912529316272,0.3936818169967958,0.4780744373832943,Historical
WV,Mid,748.8570558,40.74084,-123.00364,0.43719680244558207,-0.006582204328471286,0.017703754460322563,0.4090802856406808,0.47847772790742593,Historical
WR,Mid,1158,39.34346,-120.80659,0.453632920991196,-0.00934631483891929,0.016276474710518917,0.43107793160222124,0.49488054005800935,Historical
DPR,Mid,1018.591893,39.22846,-120.81518,0.46317741215575214,-0.009262166213526324,0.0134843148009536,0.44601080700320905,0.4988683497353479,Historical
IH,Low,454.1298385,39.09332,-120.92114,0.46903737874450463,-0.009373810293393015,0.015441155867051238,0.44814707965880785,0.5086752984169874,Historical
LV3,High,2353.550747,40.47917,-121.52311,0.5072781032317701,-0.01161802700027037,0.02684031289062831,0.46629008363262286,0.5715021768314581,Historical
LV1,High,2593.416641,40.47471,-121.50486,0.5102018496813135,-0.011851027234400402,0.026874751203350984,0.4693793324636716,0.5747264213677564,Historical
LVTR1,High,2741.38982,40.47917,-121.5032,0.5285451196338887,-0.012567038643614525,0.028229858868482078,0.48578265160662976,0.5964416649483768,Historical
