parent.pop,elevation.group,elev_m,Lat,Long,Gowers_Dist,bias,std.error,conf.low,conf.high,TimePd
WL2,High,2020.115818,38.8263,-120.25242,0.22653882031335595,8.353297707646701e-4,0.013654025961674619,0.19894209141373417,0.2524648896714484,Recent
CP2,High,2244.132886,38.66169,-120.13065,0.2575245310588758,8.38484426086028e-4,0.011613626146078618,0.23392375765656298,0.27944833560901655,Recent
YO4,High,2157.57391,37.76378,-119.77244,0.2604013076705794,-0.0012238051520316873,0.020488349822326765,0.221468685068193,0.30178154057702916,Recent
CP3,High,2266.382201,38.70649,-120.08797,0.263692048860675,0.0050523449541143295,0.011322274233346155,0.23644845418611635,0.28083095362700494,Recent
WL1,Mid,1613.837245,38.78608,-120.2143,0.27502604173416684,-0.00143689362687216,0.014715693796253808,0.24762070551286203,0.30530516520921597,Recent
SQ2,Mid,1934.45122,36.66557,-118.83543,0.29362510596757924,-0.004963715565223847,0.02385989891739357,0.25182427897994547,0.3453533640856607,Recent
SQ3,High,2373.170732,36.72109,-118.84933,0.2949090473507787,-0.0036540750117476373,0.022427426400449372,0.25460617435172284,0.3425200703733299,Recent
SQ1,Mid,1921.036585,36.56435,-118.7764,0.3128422887737764,-0.004424437705983941,0.024442016187360596,0.2693612550429886,0.3651721979165321,Recent
YO7,High,2469.978665,37.80903,-119.56605,0.33040156713267677,0.0024267924307233013,0.013334932340466295,0.30183878757836113,0.3541107618255458,Recent
WR,Mid,1158,39.34346,-120.80659,0.3568881282023985,-0.004103662808808584,0.015249513750073279,0.33110329327931515,0.39088028874309905,Recent
YO8,High,2590.97836,37.81117,-119.48624,0.3591755337027625,3.2675431426332224e-4,0.013787338250056682,0.3318260929757166,0.3858714658012818,Recent
WV,Mid,748.8570558,40.74084,-123.00364,0.3721035502094489,-0.0029202272254137407,0.019000483761627395,0.33778351357323483,0.41226404129649047,Recent
DPR,Mid,1018.591893,39.22846,-120.81518,0.38029096279211855,3.6743542575801147e-4,0.013005578712653457,0.354433061491459,0.4054139932412621,Recent
YO11,High,2872.295032,37.93844,-119.23157,0.39194890535831145,-7.452002961434445e-4,0.014133874418625418,0.3649922208319371,0.4203959904769727,Recent
LV1,High,2593.416641,40.47471,-121.50486,0.4025206902147008,0.008890431846266422,0.01771653277248452,0.3589064922034412,0.42835402453342764,Recent
LV3,High,2353.550747,40.47917,-121.52311,0.40657342284571774,0.011552608489361127,0.016524727321947652,0.3626329439509942,0.427408684761719,Recent
TM2,Low,379.1526973,39.59255,-121.55072,0.411740775550851,-0.002230011404399601,0.02192542272526965,0.37099774806790603,0.45694382584259513,Recent
LVTR1,High,2741.38982,40.47917,-121.5032,0.4253658235799933,0.00755248984875817,0.018020353150354645,0.3824940905678471,0.45313257689462316,Recent
IH,Low,454.1298385,39.09332,-120.92114,0.426504406160013,-0.0037817922022534978,0.0230414042527098,0.38512587587372726,0.47544652085080574,Recent
FR,Mid,787,40.01362,-121.18498,0.4318044273369816,-0.005695781162271096,0.024963458220053903,0.3885727294583767,0.4864276875401287,Recent
CC,Low,313,39.58597,-121.43311,0.44993383356129507,-0.005562346520001038,0.024084982351871422,0.40829048210334534,0.5027018780592469,Recent
SC,Low,421.5178299,38.41167,-120.73583000000001,0.4991232625277694,-0.005357231980799404,0.023086133192264463,0.45923250490943573,0.5497284841077018,Recent
BH,Low,511.4294422,37.40985,-119.96458,0.5685738687950445,-0.007615113295849962,0.021930575371585822,0.5332058442023451,0.6191721199794438,Recent
WL1,Mid,1613.837245,38.78608,-120.2143,0.24583312570675078,0.010280832834224624,0.013294930368506822,0.20949470817328497,0.26160987757176735,Historical
WL2,High,2020.115818,38.8263,-120.25242,0.2508896578527183,0.003619865181070825,0.015143419144202372,0.21758923654621642,0.27695034879707847,Historical
YO4,High,2157.57391,37.76378,-119.77244,0.2566156496447871,0.0018333775311124012,0.015270585723095366,0.22485247407357625,0.28471207015377314,Historical
SQ2,Mid,1934.45122,36.66557,-118.83543,0.28186671085316795,-0.0048986235390762745,0.01800070285027308,0.2514846051093015,0.32204606367518696,Historical
SQ3,High,2373.170732,36.72109,-118.84933,0.29470576702074724,-0.002119598562776881,0.015275848519970336,0.2668852526510928,0.32676547851595544,Historical
SQ1,Mid,1921.036585,36.56435,-118.7764,0.29585628434565236,-0.004885064938169648,0.01928810997291387,0.262937348407063,0.338545350160581,Historical
CP2,High,2244.132886,38.66169,-120.13065,0.2975266054184699,-5.017705551577656e-4,0.015657377012533558,0.2673404809366966,0.3287162710105588,Historical
YO7,High,2469.978665,37.80903,-119.56605,0.3182829207910593,0.010266273076919463,0.013460355550734198,0.281634835615597,0.3343984598126827,Historical
CP3,High,2266.382201,38.70649,-120.08797,0.31925609173064723,0.001292529588514224,0.017446206424510894,0.28376962588324034,0.35215749840102567,Historical
WV,Mid,748.8570558,40.74084,-123.00364,0.3275379451146989,0.0064532424560713175,0.01852017353788714,0.28478582953693704,0.35738357578031815,Historical
WR,Mid,1158,39.34346,-120.80659,0.32802725460699106,0.0029052483177011146,0.016807800566712404,0.29217932251920176,0.35806469005937813,Historical
YO8,High,2590.97836,37.81117,-119.48624,0.3425707895498445,0.010701321751768966,0.01322340014096954,0.3059520797686134,0.35778685582753766,Historical
DPR,Mid,1018.591893,39.22846,-120.81518,0.36451456601624793,-0.0020070893722823335,0.014578780605218089,0.33794777046379176,0.39509554031326877,Historical
TM2,Low,379.1526973,39.59255,-121.55072,0.3871236586955789,-0.003266271102897511,0.01846879177044708,0.35419176309043043,0.4265880965065224,Historical
IH,Low,454.1298385,39.09332,-120.92114,0.38891986326706784,-0.0038945125771573386,0.01939030076207869,0.3548100847011514,0.430818666987299,Historical
FR,Mid,787,40.01362,-121.18498,0.38980513041094367,-0.0032359256688268,0.0201839166957565,0.35348130628913105,0.4326008058704099,Historical
CC,Low,313,39.58597,-121.43311,0.4153297657882894,-0.0044644261672225904,0.021284167693645745,0.37807798983505536,0.4615103940759686,Historical
YO11,High,2872.295032,37.93844,-119.23157,0.45110554742323317,-0.0014569262734861477,0.019643306383108673,0.41406230064854055,0.4910626467448981,Historical
SC,Low,421.5178299,38.41167,-120.73583000000001,0.4757087391141157,-0.0037467766066348607,0.02095075498833175,0.4383927904946975,0.5205182409468037,Historical
LV1,High,2593.416641,40.47471,-121.50486,0.49800735232504983,-0.0017370403029885462,0.016247568160936993,0.4678997441962422,0.5315890410598345,Historical
LVTR1,High,2741.38982,40.47917,-121.5032,0.5069535396092576,2.7168511889508196e-4,0.017673927485343997,0.47204159315371574,0.5413221158270093,Historical
LV3,High,2353.550747,40.47917,-121.52311,0.5091184512590153,-0.003242024298416246,0.016051678496625508,0.48089976381262955,0.5438211873022336,Historical
BH,Low,511.4294422,37.40985,-119.96458,0.5209561297124281,-0.007239848071084021,0.022654472353236123,0.483794027882411,0.5725979276846133,Historical
